26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Tech-support, Wife, White, Male,0,1977,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,59, United-States, <=50K
40, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, England, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,45, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, China, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Local-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
22, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,1734,11, United-States, <=50K
64, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1902,29, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
62, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,1902,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
66, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3115,0,20, United-States, >50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,29, United-States, >50K
26, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, <=50K
23, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,58, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, Mexico, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5010,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, United-States, >50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,29, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,32, United-States, <=50K
39, Private, Masters, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
59, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Other, Male,0,0,45, United-States, >50K
36, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,43, United-States, <=50K
46, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,54, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,10, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, India, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
40, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,5072,0,54, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, Mexico, <=50K
42, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Mexico, >50K
46, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
46, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
77, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,13571,0,40, United-States, >50K
25, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,14550,0,35, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
74, State-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, Ireland, <=50K
40, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
42, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,24, Mexico, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, >50K
30, Private, Assoc-voc, Never-married, Transport-moving, Own-child, White, Male,0,0,32, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,1669,40, Philippines, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
49, Private, HS-grad, Separated, Craft-repair, Wife, Black, Male,0,0,43, United-States, <=50K
32, Private, Some-college, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Tech-support, Husband, White, Male,0,0,39, United-States, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
23, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,12, United-States, <=50K
55, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, 11th, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,29, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,30, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,65, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, >50K
59, Local-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, <=50K
41, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
63, Self-emp-not-inc, 10th, Widowed, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, >50K
49, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, 5th-6th, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
48, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
33, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,48, United-States, >50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Columbia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Local-gov, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,1848,50, United-States, >50K
41, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,2003,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, United-States, >50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, >50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,25, United-States, <=50K
46, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,29, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,37, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, Mexico, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
63, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Female,0,0,8, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
30, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, >50K
50, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,45, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,3082,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, >50K
26, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
67, Self-emp-inc, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
36, State-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,54, United-States, >50K
38, Private, Doctorate, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Widowed, Sales, Not-in-family, White, Male,0,0,15, United-States, >50K
48, Federal-gov, Masters, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, 12th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Mexico, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, >50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
47, Private, Masters, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
35, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,47, Jamaica, >50K
36, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,36, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,29, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,24, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Mexico, <=50K
33, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, 9th, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
36, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, >50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
37, Private, 5th-6th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Widowed, Craft-repair, Husband, White, Female,1667,0,40, United-States, >50K
42, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
37, Private, Masters, Never-married, Adm-clerical, Husband, White, Male,5174,0,40, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
57, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,64, United-States, >50K
26, Private, 5th-6th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,75, United-States, >50K
55, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, Mexico, <=50K
53, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
47, Local-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Mexico, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Canada, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, White, Male,3212,0,45, United-States, >50K
52, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Cambodia, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,20, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
67, Private, 7th-8th, Never-married, Sales, Husband, White, Male,0,0,8, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
69, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,8, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, >50K
42, State-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Male,0,1902,15, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
78, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, White, Female,0,0,54, United-States, >50K
56, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,1988,40, South, >50K
39, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,29, United-States, <=50K
41, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Female,7687,0,45, United-States, >50K
66, Local-gov, HS-grad, Widowed, Protective-serv, Husband, White, Female,0,1902,8, United-States, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,1887,29, United-States, <=50K
42, Federal-gov, HS-grad, Never-married, Sales, Husband, Black, Female,7687,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Male,0,0,10, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1902,40, United-States, >50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
52, Federal-gov, 10th, Widowed, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,3119,0,43, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Mexico, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, United-States, >50K
61, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1899,36, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,43, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
