55, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Male,0,0,10, Yugoslavia, <=50K
26, Local-gov, 7th-8th, Widowed, Sales, Not-in-family, White, Female,0,0,40, Peru, <=50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, El-Salvador, <=50K
61, Local-gov, 10th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,1740,24, Germany, <=50K
29, Private, Bachelors, Divorced, Craft-repair, Own-child, Black, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, China, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Black, Male,7298,0,35, Poland, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Hungary, <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,38, Honduras, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, South, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, South, <=50K
58, State-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,7687,0,40, Vietnam, >50K
56, State-gov, 9th, Widowed, Adm-clerical, Husband, White, Female,0,0,40, Guatemala, <=50K
42, State-gov, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,40, Hungary, >50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,24, Taiwan, <=50K
30, Private, HS-grad, Married-spouse-absent, Exec-managerial, Other-relative, Black, Female,0,1887,30, Vietnam, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1974,54, Ireland, >50K
26, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
46, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,1977,50, Peru, <=50K
35, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, Greece, <=50K
67, Private, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, South, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
72, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
41, Private, 10th, Widowed, Protective-serv, Husband, Other, Male,0,1977,40, El-Salvador, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
59, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
35, State-gov, Assoc-acdm, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,15, Trinadad&Tobago, >50K
34, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,30, Cuba, <=50K
22, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Cuba, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,38, Columbia, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,1977,50, Yugoslavia, <=50K
32, Private, 10th, Never-married, Transport-moving, Husband, White, Male,0,0,50, Iran, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, South, <=50K
24, Private, Some-college, Divorced, Exec-managerial, Other-relative, Other, Male,0,0,45, Vietnam, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
47, Local-gov, Bachelors, Widowed, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,1977,40, France, >50K
32, Private, Some-college, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
41, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, Japan, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, England, >50K
37, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, Portugal, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Hong, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Greece, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Thailand, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Greece, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
23, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, India, <=50K
36, Private, 9th, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
26, Private, 5th-6th, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,36, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,26, Vietnam, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,37, Canada, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,50, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Nicaragua, <=50K
28, Self-emp-not-inc, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,48, South, >50K
37, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,25973,0,50, Puerto-Rico, >50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, >50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,35, Thailand, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,83, Outlying-US(Guam-USVI-etc), <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,30, England, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Hungary, <=50K
31, Private, Some-college, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Trinadad&Tobago, <=50K
22, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,6725,0,40, Peru, <=50K
43, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, France, >50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Thailand, >50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
20, Private, 10th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, South, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,30, France, <=50K
50, Federal-gov, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
48, Private, HS-grad, Widowed, Prof-specialty, Own-child, Black, Male,0,0,40, Portugal, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,12, Outlying-US(Guam-USVI-etc), <=50K
29, Self-emp-inc, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,0,54, Ireland, <=50K
53, Private, Preschool, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1976,45, Peru, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, England, <=50K
49, Self-emp-not-inc, 7th-8th, Widowed, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
40, Private, Some-college, Married-civ-spouse, Armed-Forces, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Haiti, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, >50K
61, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,25, Poland, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, France, <=50K
63, Private, 12th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,40, Guatemala, <=50K
61, Local-gov, 7th-8th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Hungary, >50K
24, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,54, Jamaica, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Hungary, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Other-relative, Other, Female,0,0,48, Puerto-Rico, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
22, Private, Bachelors, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, Honduras, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,80, Taiwan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
68, Private, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, Taiwan, <=50K
50, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Philippines, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, South, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Scotland, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Greece, >50K
43, State-gov, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Other-relative, Other, Male,0,1944,45, United-States, >50K
36, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Honduras, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,52, Columbia, <=50K
51, Private, Masters, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, <=50K
22, Private, 11th, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,7687,0,30, Hungary, >50K
29, Private, Prof-school, Divorced, Adm-clerical, Husband, Other, Female,0,1973,40, China, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,5043,0,30, Puerto-Rico, >50K
22, Private, 11th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
48, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,25, France, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,48, Haiti, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Cambodia, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
35, Local-gov, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,75, Nicaragua, >50K
69, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,30, Germany, <=50K
56, Private, 10th, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
40, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, Cambodia, <=50K
25, State-gov, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,65, Mexico, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,36, Ecuador, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
43, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,45, Nicaragua, <=50K
28, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
74, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,72, Haiti, >50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,45, Japan, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,30, Columbia, <=50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Peru, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,40, Italy, >50K
58, Private, Bachelors, Widowed, Adm-clerical, Husband, Other, Female,0,0,40, Japan, <=50K
36, Federal-gov, HS-grad, Divorced, Tech-support, Husband, White, Female,0,1977,40, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Thailand, <=50K
32, Federal-gov, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,50, Jamaica, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
58, Self-emp-inc, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,60, Nicaragua, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Haiti, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1977,40, Hungary, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,15, El-Salvador, >50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
31, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, Nicaragua, >50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
34, State-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, Hungary, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,25, Honduras, <=50K
48, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7444,0,40, Ireland, >50K
19, State-gov, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Guatemala, <=50K
19, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Mexico, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
53, Private, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,44, Cambodia, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Philippines, <=50K
43, Local-gov, Doctorate, Divorced, Craft-repair, Husband, White, Male,0,0,52, Poland, >50K
20, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Dominican-Republic, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,20, Nicaragua, >50K
26, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,38, Honduras, <=50K
20, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,4, Philippines, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Greece, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Portugal, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,36, Greece, <=50K
72, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, Laos, >50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, Hong, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1941,60, Cambodia, >50K
62, Self-emp-inc, HS-grad, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
30, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
51, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Italy, <=50K
54, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,14630,0,60, Portugal, >50K
38, Private, Masters, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Cuba, >50K
44, Self-emp-not-inc, 9th, Married-civ-spouse, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,42, Vietnam, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Iran, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,43, Japan, <=50K
69, State-gov, HS-grad, Widowed, Prof-specialty, Other-relative, Black, Female,0,0,4, Hungary, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
46, Private, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
52, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,30, Jamaica, >50K
56, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,30, Taiwan, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,1977,40, Guatemala, <=50K
33, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Jamaica, <=50K
35, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, Other, Male,0,0,35, Dominican-Republic, <=50K
24, Local-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Hong, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Germany, <=50K
42, Private, HS-grad, Divorced, Sales, Wife, Black, Male,0,0,40, Thailand, <=50K
24, Private, 11th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,45, Italy, <=50K
41, Private, 10th, Never-married, Adm-clerical, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, South, >50K
44, Self-emp-not-inc, Prof-school, Divorced, Machine-op-inspct, Husband, White, Male,24147,0,54, Scotland, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, China, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Scotland, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,8614,0,48, Germany, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
47, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, Hungary, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,10, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
90, Private, Bachelors, Widowed, Other-service, Husband, Black, Female,0,0,30, Honduras, <=50K
50, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, Greece, <=50K
36, Private, 11th, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,50, Cuba, <=50K
71, Private, HS-grad, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,8, South, <=50K
62, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,32, Vietnam, <=50K
40, Self-emp-inc, HS-grad, Separated, Prof-specialty, Husband, Other, Male,0,1902,40, Columbia, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
