39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
26, Private, Prof-school, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Poland, >50K
42, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, >50K
27, Local-gov, 12th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, England, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
44, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
27, Private, 11th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,42, Haiti, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
59, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Nicaragua, <=50K
21, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Guatemala, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,82, Greece, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
45, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, Jamaica, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,50, Vietnam, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,0,40, Jamaica, <=50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, South, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,43, Guatemala, >50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,11, Japan, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,44, France, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Honduras, <=50K
22, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
45, Self-emp-inc, Masters, Divorced, Farming-fishing, Husband, Other, Female,0,0,54, Trinadad&Tobago, >50K
51, State-gov, 7th-8th, Divorced, Craft-repair, Wife, Other, Female,0,0,30, Thailand, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Separated, Adm-clerical, Own-child, Black, Female,0,0,45, France, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,25, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, Yugoslavia, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,65, South, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
40, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
54, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,38, Guatemala, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, Columbia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Hong, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
57, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
49, Private, 1st-4th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
33, Private, Some-college, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,26, South, >50K
36, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,48, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,60, Guatemala, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Japan, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
46, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Nicaragua, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Poland, <=50K
50, Self-emp-not-inc, Prof-school, Divorced, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, >50K
38, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, France, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Honduras, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
75, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,6, Nicaragua, <=50K
79, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,20, Mexico, >50K
73, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, Italy, >50K
38, State-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
21, State-gov, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,35, Haiti, <=50K
17, Private, 10th, Separated, Other-service, Own-child, Other, Male,0,0,15, Cambodia, <=50K
35, Private, Bachelors, Divorced, Protective-serv, Unmarried, Other, Male,0,0,40, Hong, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
71, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Mexico, <=50K
32, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,15, Haiti, >50K
59, Private, Some-college, Separated, Transport-moving, Husband, White, Female,0,0,40, India, <=50K
26, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Jamaica, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,4394,0,40, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,7298,0,35, Laos, >50K
24, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,0,0,40, Iran, <=50K
66, State-gov, Masters, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, France, >50K
44, Private, Masters, Divorced, Sales, Husband, Black, Female,0,0,40, Taiwan, >50K
61, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
31, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
60, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, France, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Greece, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Holand-Netherlands, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Thailand, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Jamaica, <=50K
34, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Iran, <=50K
63, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,60, Puerto-Rico, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,45, Poland, <=50K
34, Private, Some-college, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,55, Honduras, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
42, Private, 9th, Divorced, Craft-repair, Husband, Other, Female,0,0,30, Honduras, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Laos, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, China, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,54, Japan, >50K
31, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,3778,0,40, Trinadad&Tobago, <=50K
27, Private, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,54, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,60, Canada, >50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Scotland, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,23, Iran, <=50K
35, Self-emp-inc, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Other, Male,15024,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,55, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,24, Cambodia, <=50K
41, Local-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, Mexico, >50K
47, Local-gov, Assoc-acdm, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
42, Private, Doctorate, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Portugal, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,3904,0,45, Honduras, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,7298,0,50, Cambodia, >50K
22, Private, 9th, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,35, Poland, >50K
37, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, China, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, China, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, <=50K
25, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,13570,0,45, United-States, >50K
54, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,4, Taiwan, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,14768,0,40, Philippines, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,1587,32, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Ireland, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,38, Cuba, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hong, <=50K
37, Private, 9th, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,54, Puerto-Rico, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Peru, >50K
53, Self-emp-not-inc, HS-grad, Widowed, Protective-serv, Husband, Black, Male,0,0,40, Honduras, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
29, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
50, Federal-gov, HS-grad, Separated, Tech-support, Husband, White, Female,0,0,40, Taiwan, <=50K
32, Local-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,3793,0,50, Hungary, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,54, Yugoslavia, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, >50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,48, Trinadad&Tobago, <=50K
46, Private, Assoc-voc, Divorced, Other-service, Husband, Other, Female,0,0,44, Germany, <=50K
33, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
67, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,20, Hong, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,45, Germany, >50K
40, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,38, Thailand, >50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,38, Thailand, >50K
39, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
20, Private, 11th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,60, Philippines, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,27736,0,60, Mexico, >50K
41, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,99, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,54, Holand-Netherlands, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,20, Cuba, <=50K
42, Private, Some-college, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, >50K
37, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Ireland, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cuba, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1987,35, Nicaragua, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Female,0,0,45, Canada, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Vietnam, >50K
23, Private, HS-grad, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,25, China, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
34, Federal-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, France, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Hungary, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,41613,0,35, South, >50K
55, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Canada, >50K
21, Private, Prof-school, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,50, Japan, <=50K
44, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Nicaragua, >50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Nicaragua, <=50K
29, Private, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Holand-Netherlands, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
70, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,1977,22, Canada, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,3352,0,40, Dominican-Republic, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, Nicaragua, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,39, Mexico, <=50K
47, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, El-Salvador, >50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,60, Guatemala, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, Cuba, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Japan, <=50K
38, Private, Masters, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,35, Greece, <=50K
56, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,48, Ecuador, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Holand-Netherlands, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Taiwan, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
60, Private, 7th-8th, Widowed, Sales, Husband, White, Male,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,71, Philippines, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
23, Private, Masters, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,30, South, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,42, Japan, <=50K
33, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,15024,0,50, Taiwan, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,5178,0,50, Outlying-US(Guam-USVI-etc), >50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Ecuador, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,7298,0,40, England, >50K
60, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Scotland, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1730,72, United-States, <=50K
36, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
27, Federal-gov, Assoc-voc, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Guatemala, <=50K
