25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,45, United-States, >50K
40, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
53, Private, Masters, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
21, Local-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,4934,0,75, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,1855,32, United-States, >50K
46, State-gov, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
37, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, England, <=50K
19, Private, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,25, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,50, United-States, >50K
47, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,12491,0,60, United-States, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
68, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,29, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7687,0,35, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,14906,0,40, Mexico, >50K
40, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,35, Mexico, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, 1st-4th, Divorced, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
53, Federal-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,80, United-States, <=50K
33, Private, Doctorate, Divorced, Craft-repair, Husband, White, Male,7668,0,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Widowed, Other-service, Husband, Asian-Pac-Islander, Female,0,0,29, United-States, >50K
38, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1890,45, United-States, <=50K
38, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
65, Self-emp-not-inc, 9th, Widowed, Sales, Unmarried, White, Female,4035,0,40, United-States, <=50K
69, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,20, United-States, <=50K
40, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Local-gov, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Poland, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,7298,0,40, United-States, >50K
46, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,29, United-States, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Other-relative, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Assoc-voc, Divorced, Protective-serv, Unmarried, White, Female,0,0,23, United-States, >50K
40, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,29, United-States, >50K
67, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,20, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,1887,50, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,38, United-States, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,38, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
73, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States, <=50K
34, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
39, Local-gov, Masters, Divorced, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
65, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
37, State-gov, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,65, United-States, >50K
22, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,39, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,78, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,1887,40, United-States, >50K
65, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States, >50K
42, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Husband, Black, Female,0,0,24, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Iran, <=50K
33, Local-gov, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,29, United-States, <=50K
24, Private, Prof-school, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,16, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,12, United-States, <=50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1977,40, United-States, >50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
70, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Federal-gov, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,20, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, Puerto-Rico, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,29, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Vietnam, <=50K
36, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
49, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, 10th, Widowed, Transport-moving, Husband, White, Male,4779,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,29, El-Salvador, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1887,29, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,47, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Taiwan, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
50, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
47, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Haiti, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,1902,40, United-States, <=50K
25, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,28, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States, <=50K
38, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,7298,0,50, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Widowed, Sales, Husband, Other, Male,0,0,20, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15024,0,40, United-States, >50K
29, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, >50K
22, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Federal-gov, HS-grad, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, United-States, <=50K
45, Private, Preschool, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
57, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,3348,0,15, Guatemala, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7626,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7648,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
60, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Thailand, <=50K
21, Private, Masters, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
24, Private, 10th, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Peru, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,10211,0,54, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
30, Private, Prof-school, Never-married, Sales, Unmarried, White, Female,0,0,40, Mexico, >50K
21, Private, Some-college, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,60, Philippines, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,8205,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,29, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
56, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13592,0,40, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, >50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,29, United-States, <=50K
43, Local-gov, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, United-States, <=50K
46, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
62, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,35, Iran, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Male,0,1848,40, United-States, <=50K
89, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, 11th, Widowed, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,16949,0,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,1902,50, United-States, <=50K
55, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Masters, Widowed, Adm-clerical, Husband, White, Male,3336,0,25, United-States, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,54, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
64, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,20, United-States, >50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,38, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,7629,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,50, United-States, >50K
33, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
27, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,3152,0,40, United-States, <=50K
33, Private, 10th, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Peru, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,29, United-States, <=50K
51, Private, Assoc-voc, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,38, United-States, <=50K
21, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,1902,60, United-States, >50K
35, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,7499,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
63, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, >50K
31, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
33, Private, Masters, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
69, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
