33, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, Germany, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
37, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, State-gov, Doctorate, Divorced, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,35, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Thailand, <=50K
41, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, <=50K
28, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
54, Private, Bachelors, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Poland, >50K
40, Private, Prof-school, Never-married, Craft-repair, Husband, Black, Male,0,2402,45, United-States, >50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1639,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, France, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,60, Dominican-Republic, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,37, Haiti, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,3103,0,35, United-States, >50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,14239,0,50, United-States, >50K
63, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Yugoslavia, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1777,45, Hong, >50K
55, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,1485,45, United-States, <=50K
33, Private, Masters, Married-spouse-absent, Sales, Husband, White, Male,0,0,54, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, United-States, <=50K
26, Private, Prof-school, Never-married, Other-service, Own-child, White, Female,0,0,45, Thailand, <=50K
52, Private, 10th, Divorced, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,48, South, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,12, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Private, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,2150,40, Japan, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Peru, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Japan, >50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
37, Local-gov, Masters, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, South, <=50K
45, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,48, Greece, <=50K
23, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
48, Federal-gov, Some-college, Never-married, Farming-fishing, Wife, White, Male,0,0,45, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
50, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Taiwan, <=50K
22, Private, Bachelors, Never-married, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Mexico, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
64, Private, 1st-4th, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,18, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Thailand, <=50K
64, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, 7th-8th, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, China, <=50K
40, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,7687,0,50, Ecuador, >50K
36, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Guatemala, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,32, Yugoslavia, <=50K
35, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Ireland, >50K
35, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, South, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, England, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3209,0,30, United-States, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, United-States, >50K
21, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, Mexico, <=50K
70, Federal-gov, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,20, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1590,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,72, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
23, Private, Doctorate, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,42, United-States, >50K
36, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Ecuador, >50K
26, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Laos, <=50K
33, Private, 11th, Divorced, Sales, Unmarried, White, Male,0,0,50, Hungary, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,8, United-States, <=50K
25, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Columbia, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
22, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
35, Federal-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
61, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,25, China, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,95, United-States, >50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, Japan, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Hong, >50K
48, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, United-States, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Greece, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
23, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
74, Private, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,10, Japan, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
35, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Japan, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,7298,0,40, United-States, >50K
50, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, State-gov, Prof-school, Divorced, Sales, Other-relative, Other, Male,0,0,40, Columbia, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,70, Ireland, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Haiti, <=50K
37, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,91, United-States, >50K
71, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,36, United-States, <=50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,9794,0,50, Vietnam, >50K
50, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,2001,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,5091,0,40, United-States, >50K
23, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ecuador, <=50K
44, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,30, Thailand, >50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Other, Male,2850,0,40, Holand-Netherlands, <=50K
49, Local-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,4650,0,99, United-States, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,40, United-States, >50K
23, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Divorced, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Hong, <=50K
54, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, Dominican-Republic, <=50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Greece, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Germany, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Cuba, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,13914,0,20, United-States, >50K
26, Private, 11th, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
36, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,54, Dominican-Republic, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Scotland, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Haiti, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Nicaragua, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
53, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,38, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,1670,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Laos, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Hungary, <=50K
21, Private, Masters, Divorced, Other-service, Wife, White, Female,4758,0,30, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,52, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
60, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7472,0,40, United-States, >50K
49, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Greece, >50K
56, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
31, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,70, Yugoslavia, <=50K
60, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,7298,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Philippines, >50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
62, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, Cuba, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
78, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,21578,0,50, United-States, >50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, France, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Taiwan, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
45, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
52, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, Trinadad&Tobago, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
35, Private, 7th-8th, Divorced, Sales, Unmarried, White, Female,0,0,40, Ecuador, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,14264,0,50, Japan, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,4, France, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,801,45, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,81, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,50, Hungary, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, England, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 9th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, >50K
32, Local-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,62, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,48, Hong, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
54, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Cuba, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,1734,40, United-States, >50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
57, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Taiwan, <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, England, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
44, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,42, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,45, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, South, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
56, Private, Prof-school, Separated, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Nicaragua, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, Germany, <=50K
45, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Other, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,45, Hong, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,1606,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Holand-Netherlands, <=50K
