26, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,58, Jamaica, <=50K
20, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,30, Laos, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Ecuador, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,54, Peru, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Japan, <=50K
37, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
57, Local-gov, Bachelors, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,1887,40, El-Salvador, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, England, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, South, >50K
36, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,65, Taiwan, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, Canada, >50K
42, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,22, Honduras, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
25, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,48, Ecuador, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Hong, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,30, Vietnam, <=50K
33, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
30, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Guatemala, <=50K
23, Private, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
59, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, China, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Japan, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,25, China, >50K
31, Private, Some-college, Divorced, Handlers-cleaners, Wife, Black, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, China, >50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Mexico, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,1, Italy, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Other-relative, Other, Female,0,0,30, Greece, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, El-Salvador, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Iran, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,48, El-Salvador, <=50K
45, Local-gov, Assoc-acdm, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,30, Japan, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,64, Japan, <=50K
19, State-gov, Bachelors, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,12, Canada, <=50K
44, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,30, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Hong, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Iran, <=50K
19, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, El-Salvador, <=50K
26, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1875,45, Vietnam, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,20, Jamaica, <=50K
68, Local-gov, HS-grad, Widowed, Farming-fishing, Not-in-family, Other, Male,0,0,15, Haiti, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,48, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Japan, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,74, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Other-relative, Other, Male,0,0,20, Cuba, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, China, <=50K
56, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, Nicaragua, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,4592,0,8, Thailand, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,65, Scotland, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Puerto-Rico, >50K
43, Self-emp-inc, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, Poland, <=50K
25, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, Guatemala, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, Peru, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, Yugoslavia, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
45, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,30, Vietnam, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,20, Poland, <=50K
56, Private, Doctorate, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,2425,50, Columbia, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,48, Philippines, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, India, >50K
63, Private, 5th-6th, Divorced, Other-service, Not-in-family, Other, Female,0,0,20, Thailand, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, >50K
46, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,40, Hungary, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,30, Guatemala, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Other, Female,0,0,30, India, <=50K
48, Private, Assoc-voc, Separated, Prof-specialty, Unmarried, Black, Female,99999,0,26, Italy, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Greece, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,48, Ireland, >50K
36, Private, Doctorate, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Haiti, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Germany, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,99999,0,40, Jamaica, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,99999,0,3, India, >50K
40, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
49, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
25, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Greece, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,25, Outlying-US(Guam-USVI-etc), >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Portugal, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, England, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,18, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,1902,40, Guatemala, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Vietnam, >50K
49, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Other, Male,0,1977,45, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, India, <=50K
30, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, China, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
23, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,12, Yugoslavia, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Poland, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,5, Columbia, <=50K
54, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, South, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Peru, <=50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Mexico, >50K
35, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
47, Federal-gov, Some-college, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,30, Haiti, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,30, China, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,99999,0,1, Jamaica, >50K
50, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Male,0,0,20, Laos, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
33, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Greece, <=50K
59, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,30, England, >50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Ireland, >50K
69, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,20, Trinadad&Tobago, >50K
33, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, Canada, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
44, Private, 10th, Never-married, Exec-managerial, Husband, White, Female,0,0,65, Dominican-Republic, <=50K
25, Local-gov, 10th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Italy, <=50K
25, Local-gov, Bachelors, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Italy, >50K
27, Private, Masters, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Vietnam, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,48, Puerto-Rico, <=50K
28, Private, 11th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,30, Cambodia, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
30, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Germany, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Ireland, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, El-Salvador, >50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,6, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,20, Laos, <=50K
58, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,25, Ecuador, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Greece, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, South, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,25, Portugal, <=50K
62, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
32, State-gov, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,90, Germany, <=50K
75, Local-gov, Some-college, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,50, Portugal, <=50K
43, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,1672,40, Vietnam, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Germany, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
18, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Guatemala, <=50K
31, State-gov, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Canada, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, England, >50K
25, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
38, Private, Assoc-voc, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,25, Portugal, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
45, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Peru, <=50K
45, Local-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, <=50K
51, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,49, Columbia, <=50K
38, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,71, Taiwan, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,30, India, <=50K
50, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Male,3375,0,60, Ecuador, >50K
22, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Taiwan, <=50K
38, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, India, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
24, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,48, El-Salvador, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, China, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, South, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, Dominican-Republic, <=50K
31, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,99, Dominican-Republic, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,10559,0,43, Canada, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,12, Portugal, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,15, China, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Hong, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,49, Ecuador, >50K
61, State-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,10, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,2848,0,40, China, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,2780,0,40, Vietnam, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Greece, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, England, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,42, Cambodia, >50K
67, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
62, Local-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,20, Laos, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, England, <=50K
63, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, Iran, <=50K
64, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
49, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
49, Self-emp-inc, 9th, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, England, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
66, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Scotland, >50K
61, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, Black, Female,4064,0,32, Portugal, >50K
24, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
45, Private, Some-college, Separated, Exec-managerial, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
43, State-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Philippines, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Poland, <=50K
72, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Female,3783,0,10, Iran, <=50K
73, Private, Bachelors, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
43, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Haiti, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,45, Outlying-US(Guam-USVI-etc), >50K
54, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
39, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,7687,0,48, Canada, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, Taiwan, >50K
39, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
23, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, Hungary, <=50K
68, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,23, Nicaragua, <=50K
