67, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,60, Taiwan, >50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Hong, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Mexico, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,30, Holand-Netherlands, <=50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,30, Haiti, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, Honduras, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Taiwan, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,35, South, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Haiti, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, India, >50K
46, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,5178,0,40, Scotland, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Cambodia, >50K
48, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Cuba, <=50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
43, Self-emp-not-inc, Bachelors, Separated, Farming-fishing, Husband, White, Male,0,0,60, Portugal, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Ecuador, >50K
66, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,8, Dominican-Republic, >50K
43, Private, 11th, Never-married, Sales, Not-in-family, Other, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,74, Haiti, <=50K
26, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,18, Ecuador, <=50K
39, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
60, Private, HS-grad, Widowed, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,45, Taiwan, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, Taiwan, <=50K
25, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
62, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,70, Poland, <=50K
78, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,38959,0,40, Scotland, >50K
30, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, <=50K
25, State-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,5013,0,38, Haiti, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Ecuador, >50K
28, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Cuba, <=50K
38, Federal-gov, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,40, China, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, France, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, 10th, Never-married, Sales, Unmarried, White, Male,0,0,45, Honduras, <=50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
34, Local-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Male,5741,0,55, France, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Ireland, <=50K
68, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,4188,0,40, Greece, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,20, Mexico, >50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,54, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,50, United-States, <=50K
23, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,2858,0,50, England, <=50K
21, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, Philippines, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Guatemala, >50K
36, Private, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
21, Private, 11th, Divorced, Adm-clerical, Other-relative, White, Female,0,0,35, Honduras, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Scotland, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
40, Federal-gov, Masters, Divorced, Adm-clerical, Own-child, White, Female,0,0,44, Poland, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, Ireland, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
26, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, England, <=50K
66, Private, 9th, Widowed, Sales, Unmarried, Black, Female,0,0,54, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, Private, 10th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,10, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Peru, <=50K
34, Private, Some-college, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Columbia, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, Vietnam, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Ireland, <=50K
26, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, China, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,15, Cambodia, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, England, <=50K
37, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,2340,84, Poland, <=50K
22, State-gov, 11th, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Ireland, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
21, Self-emp-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,10, Ecuador, <=50K
58, Local-gov, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,1854,2, Peru, <=50K
42, Private, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
31, Federal-gov, 5th-6th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, Honduras, <=50K
46, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Ireland, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Italy, <=50K
42, Federal-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
24, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, Greece, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, China, >50K
47, Private, Some-college, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,50, Nicaragua, <=50K
67, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,9821,0,35, Trinadad&Tobago, <=50K
20, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,20, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, >50K
30, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Ecuador, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
30, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Portugal, <=50K
24, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,30, South, <=50K
24, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Guatemala, >50K
47, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,25, El-Salvador, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, England, >50K
41, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,30, Cambodia, <=50K
39, State-gov, HS-grad, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,40, Cuba, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,24, Taiwan, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Portugal, <=50K
72, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
33, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, China, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,58, Thailand, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, Columbia, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,20, Honduras, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Mexico, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Columbia, >50K
39, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,1891,48, Nicaragua, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
39, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, Poland, <=50K
57, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,48, Germany, <=50K
73, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, Puerto-Rico, <=50K
42, Local-gov, Bachelors, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, <=50K
52, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,48, Cambodia, <=50K
67, Self-emp-not-inc, 10th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
50, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,48, Dominican-Republic, <=50K
38, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
51, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, >50K
31, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, South, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
54, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,55, Philippines, <=50K
67, Private, 10th, Divorced, Sales, Unmarried, White, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1492,40, Portugal, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, Laos, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,20, El-Salvador, <=50K
39, Self-emp-inc, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,99, Outlying-US(Guam-USVI-etc), <=50K
30, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Peru, >50K
62, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
43, Local-gov, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,50, Peru, <=50K
55, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,44, Cuba, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, Laos, <=50K
22, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,38, Jamaica, <=50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,45, Iran, >50K
51, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Ireland, <=50K
35, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,35, Dominican-Republic, <=50K
54, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Haiti, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
39, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Cuba, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
40, Private, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Thailand, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1902,40, Taiwan, >50K
36, State-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, France, <=50K
52, Self-emp-inc, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,40, China, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Other-relative, White, Female,0,1895,40, Jamaica, <=50K
37, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45, Guatemala, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
29, Local-gov, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, South, >50K
59, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Hong, >50K
27, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
44, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,76, India, >50K
51, Private, HS-grad, Separated, Prof-specialty, Wife, Black, Female,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
28, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Japan, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, >50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
49, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, China, <=50K
27, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,2000,40, Jamaica, <=50K
39, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, Iran, >50K
65, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ecuador, <=50K
46, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Canada, >50K
25, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Female,0,0,20, Jamaica, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
30, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
57, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, Italy, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, Cambodia, >50K
30, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Philippines, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,50, Greece, >50K
41, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Cuba, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ireland, >50K
46, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,6921,0,40, Laos, <=50K
56, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, Outlying-US(Guam-USVI-etc), >50K
35, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,5013,0,40, Honduras, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Scotland, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,6718,0,50, Japan, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, >50K
47, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Nicaragua, >50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
44, Private, Doctorate, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, Laos, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Canada, >50K
28, Private, 1st-4th, Never-married, Tech-support, Unmarried, White, Female,0,0,20, Greece, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, South, <=50K
33, Private, 9th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, Haiti, <=50K
58, Private, 7th-8th, Divorced, Other-service, Unmarried, White, Male,0,0,32, Puerto-Rico, <=50K
47, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
49, Private, Some-college, Widowed, Tech-support, Unmarried, White, Female,0,0,35, England, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Thailand, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,4084,0,40, Scotland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, Poland, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5317,0,40, Jamaica, >50K
60, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, Ireland, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, >50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, South, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Dominican-Republic, >50K
25, Private, HS-grad, Separated, Sales, Wife, Black, Male,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
34, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,1702,40, Portugal, <=50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,35, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, China, >50K
22, Self-emp-inc, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,50, Japan, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Peru, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Thailand, >50K
39, Local-gov, Masters, Never-married, Exec-managerial, Unmarried, White, Female,0,0,35, Cambodia, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,25, Columbia, <=50K
29, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Dominican-Republic, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,24, Scotland, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,1977,50, Germany, >50K
50, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,45, Cambodia, <=50K
61, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,20, Scotland, <=50K
27, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
31, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Philippines, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,74, France, >50K
30, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,14684,0,50, Portugal, >50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
46, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, England, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,16, Scotland, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,60, Cambodia, >50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Mexico, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Honduras, >50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,38, Dominican-Republic, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Iran, <=50K
