56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,35, United-States, <=50K
56, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
64, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,24, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,96, United-States, <=50K
40, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,38, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States, >50K
31, State-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
55, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, Taiwan, >50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,75, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
34, Private, Some-college, Divorced, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,10, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, El-Salvador, >50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,27, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
27, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
63, Private, Some-college, Widowed, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
24, Private, 12th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,4, United-States, <=50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3978,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,35, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
55, Private, Assoc-voc, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Doctorate, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,1752,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,12, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,80, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,8, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,80, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
44, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,1481,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
50, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,2160,60, United-States, <=50K
55, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, >50K
50, Federal-gov, Assoc-voc, Divorced, Tech-support, Unmarried, Black, Female,0,0,50, United-States, <=50K
44, Private, 10th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, >50K
43, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,43, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,2402,60, United-States, >50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,14083,0,60, United-States, >50K
56, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Sales, Wife, White, Male,0,0,25, United-States, <=50K
70, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
20, Private, 11th, Divorced, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, England, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Greece, <=50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1902,40, United-States, >50K
17, State-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
47, Private, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,50, United-States, <=50K
60, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
76, Private, Some-college, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, >50K
59, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
54, Federal-gov, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,37, United-States, <=50K
27, Private, 11th, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, United-States, >50K
49, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1441,20, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
47, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
50, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,45, United-States, <=50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,25, United-States, >50K
68, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,24078,0,77, United-States, >50K
38, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,75, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
62, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,10, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
42, Private, Prof-school, Separated, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
24, Private, 9th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,4908,0,54, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,30, Cuba, <=50K
37, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,38, United-States, <=50K
54, State-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,8891,0,70, United-States, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
22, State-gov, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,80, Mexico, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Farming-fishing, Own-child, Black, Female,0,0,35, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2202,40, United-States, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, >50K
39, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,45, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, 12th, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,1635,0,48, United-States, >50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, >50K
32, Self-emp-inc, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
33, Private, Some-college, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
32, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2175,0,54, United-States, >50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,2333,50, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,44, United-States, >50K
25, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1880,40, United-States, >50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,2417,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7035,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, United-States, >50K
26, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
43, State-gov, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,32, United-States, <=50K
53, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, >50K
34, Private, 11th, Divorced, Exec-managerial, Not-in-family, White, Female,5065,0,54, United-States, <=50K
37, Private, HS-grad, Separated, Craft-repair, Other-relative, White, Male,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
59, Local-gov, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,50, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
70, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,36, El-Salvador, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
26, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,1887,38, United-States, >50K
29, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,71, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Columbia, >50K
44, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,2577,0,40, United-States, >50K
37, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1672,20, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, Other, Male,0,0,8, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
