26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
21, Private, 11th, Married-civ-spouse, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
29, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,14908,0,40, Laos, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Poland, >50K
43, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, China, <=50K
53, Private, Assoc-acdm, Widowed, Craft-repair, Not-in-family, White, Male,0,2047,35, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,25, Cuba, >50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,7298,0,40, China, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,35, Greece, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Taiwan, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,45, Canada, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, United-States, >50K
60, Private, Assoc-voc, Married-spouse-absent, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Germany, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Germany, >50K
54, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Federal-gov, Prof-school, Divorced, Exec-managerial, Unmarried, Black, Female,15024,0,40, Hungary, >50K
34, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,2476,0,20, Puerto-Rico, >50K
27, Self-emp-inc, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, India, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, Hungary, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Greece, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,60, South, >50K
89, Private, HS-grad, Widowed, Farming-fishing, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Hong, <=50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, South, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,29, Laos, <=50K
65, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,2, Canada, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Female,0,1684,50, Ireland, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,53, El-Salvador, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Scotland, <=50K
34, Private, HS-grad, Married-spouse-absent, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,24, Cuba, <=50K
69, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,23153,0,50, Japan, >50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
42, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
44, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Canada, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,29, Ireland, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Other, Male,13601,0,40, Canada, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, France, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
35, State-gov, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,15, Philippines, >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,13418,0,40, Scotland, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,54, India, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
70, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,29, Guatemala, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Laos, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
28, Private, HS-grad, Divorced, Tech-support, Own-child, Other, Female,0,0,60, United-States, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Jamaica, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Laos, >50K
31, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,7, Canada, <=50K
42, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,10, Canada, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1714,40, Vietnam, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Laos, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
45, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Separated, Other-service, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
50, Private, 11th, Married-civ-spouse, Sales, Husband, White, Female,4386,0,40, Jamaica, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Hong, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
26, Local-gov, Assoc-acdm, Separated, Tech-support, Husband, White, Female,0,0,40, Portugal, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, England, <=50K
51, Local-gov, 10th, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, Greece, >50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,36, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Scotland, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,2196,0,40, China, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,3853,0,40, Puerto-Rico, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Ireland, >50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Hungary, <=50K
66, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,20, Philippines, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,21, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Vietnam, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,50, Honduras, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Ireland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,14, Nicaragua, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,1489,12, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,2344,20, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Germany, <=50K
43, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, Puerto-Rico, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Honduras, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,40, Haiti, <=50K
30, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
51, Private, 11th, Widowed, Prof-specialty, Not-in-family, Other, Female,0,1887,38, England, <=50K
61, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
46, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,25, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Dominican-Republic, >50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,50, Laos, <=50K
21, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,1568,10, United-States, >50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,48, Dominican-Republic, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Columbia, >50K
50, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
63, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Separated, Other-service, Unmarried, Black, Male,0,0,29, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Vietnam, <=50K
26, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
36, Local-gov, Bachelors, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,10, Portugal, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,3893,0,40, Greece, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7424,0,45, Columbia, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, France, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,37, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Ecuador, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Scotland, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,7, India, <=50K
23, Self-emp-inc, HS-grad, Separated, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,10, Guatemala, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,99, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, Haiti, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,10, China, <=50K
57, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,52, Ireland, <=50K
28, Private, Assoc-acdm, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, France, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
34, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Mexico, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,4609,0,50, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2250,40, Mexico, <=50K
54, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Poland, <=50K
18, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,20, Mexico, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, South, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
46, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Poland, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, France, >50K
37, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,29, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,45, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Poland, >50K
31, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Greece, <=50K
44, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,1755,15, United-States, <=50K
59, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Black, Female,0,2977,29, Trinadad&Tobago, <=50K
46, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, Vietnam, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,70, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
42, Local-gov, Masters, Widowed, Other-service, Own-child, Black, Male,0,0,24, Germany, <=50K
36, Local-gov, Bachelors, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Thailand, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7298,0,60, Portugal, >50K
26, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Japan, <=50K
52, Private, HS-grad, Widowed, Tech-support, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, Cambodia, >50K
43, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,45, France, <=50K
53, Self-emp-not-inc, 7th-8th, Separated, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Black, Male,0,0,60, Vietnam, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Hong, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Germany, >50K
51, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, <=50K
36, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
45, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Thailand, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Poland, <=50K
54, Private, HS-grad, Separated, Transport-moving, Husband, Other, Female,0,0,40, Hungary, <=50K
47, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Female,0,1848,50, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,29, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Separated, Other-service, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5178,0,45, United-States, >50K
36, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
23, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,20, Portugal, <=50K
27, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Female,0,0,29, Haiti, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,84, Taiwan, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,2495,0,37, Hungary, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
25, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, India, <=50K
51, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,33, South, <=50K
56, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Poland, >50K
39, Private, Prof-school, Divorced, Other-service, Unmarried, Other, Male,0,0,15, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Hong, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Peru, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,25, Cambodia, <=50K
72, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Thailand, <=50K
40, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,38, Philippines, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, Greece, <=50K
47, Private, 10th, Never-married, Sales, Wife, Black, Female,0,0,20, Dominican-Republic, <=50K
42, State-gov, Assoc-voc, Separated, Prof-specialty, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
56, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,40, Cambodia, <=50K
28, State-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,54, Peru, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
56, Private, Bachelors, Widowed, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Germany, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
62, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,50, Cuba, >50K
38, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Portugal, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Laos, >50K
45, Private, Bachelors, Separated, Craft-repair, Husband, White, Female,0,0,45, Nicaragua, <=50K
51, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,36, Philippines, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,6, United-States, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, >50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Dominican-Republic, >50K
44, Private, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,40, Philippines, <=50K
52, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Honduras, <=50K
