48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
46, State-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Iran, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
69, Local-gov, HS-grad, Widowed, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,2346,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
39, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,78, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, France, <=50K
31, State-gov, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,35, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
24, Local-gov, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,45, United-States, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1848,45, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Local-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Female,0,0,45, United-States, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,1632,40, United-States, <=50K
34, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,45, United-States, <=50K
50, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,65, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1887,50, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
36, State-gov, Assoc-acdm, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, Philippines, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,50, United-States, <=50K
45, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Local-gov, 11th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,15024,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
41, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Local-gov, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
36, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,54, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
20, Local-gov, Some-college, Married-spouse-absent, Machine-op-inspct, Own-child, White, Male,0,0,35, Mexico, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
25, Private, 10th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, 5th-6th, Widowed, Sales, Wife, Black, Male,0,0,83, United-States, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,60, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 10th, Divorced, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50K
37, Federal-gov, 11th, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,2229,20, United-States, <=50K
31, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,3776,0,50, United-States, <=50K
49, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,70, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,45, United-States, >50K
19, Private, Prof-school, Never-married, Prof-specialty, Other-relative, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,24, United-States, <=50K
28, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,3103,0,44, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, Black, Male,3633,0,54, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Masters, Divorced, Craft-repair, Unmarried, White, Female,0,0,60, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Prof-school, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Separated, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
65, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,2174,0,50, United-States, <=50K
38, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, >50K
53, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
72, Self-emp-not-inc, 5th-6th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
57, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
43, Federal-gov, 11th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,1670,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, >50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, State-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,49, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,20, United-States, <=50K
45, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,37, United-States, <=50K
23, Private, Masters, Never-married, Other-service, Other-relative, White, Male,0,0,48, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
39, Local-gov, Prof-school, Separated, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
25, Private, 7th-8th, Never-married, Other-service, Own-child, Black, Female,0,0,50, United-States, <=50K
31, Self-emp-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
70, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,5, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1560,40, United-States, <=50K
59, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1590,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, El-Salvador, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,74, United-States, >50K
27, Private, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,2146,0,40, United-States, <=50K
36, Local-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,20, United-States, <=50K
63, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
30, State-gov, HS-grad, Divorced, Craft-repair, Other-relative, Black, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
34, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2190,52, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,37, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,2389,50, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,4386,0,36, United-States, <=50K
42, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,54, United-States, <=50K
70, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,5, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,25, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, 9th, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5309,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, >50K
21, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
42, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Poland, <=50K
66, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
46, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1851,60, United-States, >50K
45, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,30, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, State-gov, 9th, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Never-married, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
38, Federal-gov, 7th-8th, Separated, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K
66, Federal-gov, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, Mexico, >50K
49, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Vietnam, <=50K
29, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
68, Local-gov, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Armed-Forces, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
57, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,75, United-States, <=50K
36, Private, Preschool, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
52, Private, 9th, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,50, Germany, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,25, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Divorced, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7298,0,45, United-States, >50K
29, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,43, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
77, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,25466,0,50, United-States, >50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Mexico, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,38, Mexico, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, 12th, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Assoc-voc, Separated, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
61, Local-gov, Preschool, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Local-gov, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Assoc-acdm, Widowed, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
77, Local-gov, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,12, Mexico, <=50K
53, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,70, United-States, <=50K
30, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
61, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
23, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
