50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,2187,40, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, >50K
55, Private, 7th-8th, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Local-gov, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,40, United-States, >50K
41, Federal-gov, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,45, United-States, >50K
30, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
66, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,29, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, >50K
43, Private, 9th, Divorced, Tech-support, Husband, White, Female,5221,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,1586,10, United-States, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,20, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Transport-moving, Own-child, Black, Male,0,1842,38, United-States, <=50K
36, Private, Assoc-acdm, Widowed, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,65, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, State-gov, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
41, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,2248,69, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
52, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,45, United-States, >50K
35, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,48, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,75, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, United-States, <=50K
33, Private, Assoc-voc, Never-married, Protective-serv, Husband, White, Female,0,0,50, United-States, >50K
44, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc, 12th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
51, Private, Assoc-acdm, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
49, Federal-gov, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
23, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, >50K
21, Local-gov, Assoc-acdm, Never-married, Transport-moving, Wife, White, Female,0,0,35, Mexico, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, Germany, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Germany, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,3168,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
72, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, >50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,60, United-States, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,1826,0,45, United-States, >50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Wife, Black, Male,0,0,40, United-States, >50K
55, Federal-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,54, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,35, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, Germany, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Without-pay, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,5247,0,45, United-States, >50K
32, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,24, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2310,45, United-States, >50K
52, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,35, United-States, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Separated, Sales, Unmarried, White, Male,0,0,29, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, India, <=50K
35, Private, Preschool, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,1977,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, >50K
43, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,40, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,25, United-States, <=50K
35, Private, Assoc-acdm, Widowed, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Dominican-Republic, >50K
40, Private, Assoc-voc, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,76, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,4, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,29, United-States, >50K
23, Private, 11th, Never-married, Other-service, Husband, White, Female,0,0,25, United-States, <=50K
56, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,29, United-States, <=50K
34, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
18, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,1846,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1845,40, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Tech-support, Wife, White, Male,0,1887,15, United-States, <=50K
52, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, Prof-school, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Canada, >50K
25, Private, 9th, Divorced, Adm-clerical, Husband, White, Male,0,0,32, Mexico, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,44, United-States, >50K
49, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
23, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Other-relative, White, Female,0,0,40, Dominican-Republic, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,26, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Vietnam, <=50K
20, State-gov, Some-college, Married-spouse-absent, Tech-support, Not-in-family, White, Female,0,1847,20, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
62, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,3115,0,40, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,44, United-States, <=50K
35, Self-emp-inc, HS-grad, Never-married, Transport-moving, Husband, White, Male,3913,0,60, United-States, <=50K
24, Private, 7th-8th, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
70, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, >50K
21, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,25, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Japan, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, Taiwan, <=50K
53, Private, Bachelors, Widowed, Farming-fishing, Wife, Black, Male,0,0,40, United-States, >50K
49, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
48, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,4867,0,45, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,1977,24, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,29, United-States, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,822,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,38, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Other-relative, White, Male,0,0,35, United-States, <=50K
20, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,32, United-States, <=50K
40, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Local-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,38, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Self-emp-not-inc, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,3, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,1703,54, United-States, >50K
48, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, India, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Divorced, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,4085,0,40, United-States, <=50K
90, Self-emp-inc, Masters, Divorced, Farming-fishing, Husband, White, Male,7687,0,46, United-States, >50K
26, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, >50K
33, State-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,99421,0,40, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
68, Without-pay, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,29, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
22, Federal-gov, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,45, Guatemala, <=50K
32, Self-emp-not-inc, 9th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,60, Canada, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,50, United-States, >50K
25, Local-gov, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, >50K
18, Private, 11th, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,4, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, <=50K
36, Private, Bachelors, Widowed, Tech-support, Husband, Black, Female,0,0,40, United-States, <=50K
31, Private, Masters, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, White, Male,7687,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Federal-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,29, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,67, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, >50K
59, Private, Masters, Widowed, Tech-support, Husband, Black, Male,3386,0,40, United-States, >50K
56, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,4011,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,44, United-States, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,29, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, Columbia, <=50K
41, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3428,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
20, Local-gov, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,29, United-States, <=50K
60, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2001,60, United-States, >50K
