30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1902,50, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,1902,60, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,17, Ecuador, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,16, Peru, <=50K
63, Private, Bachelors, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,7, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,97, Taiwan, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,1887,50, Portugal, >50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,1796,50, Laos, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Honduras, >50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,50, Taiwan, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,38, India, >50K
48, Private, Bachelors, Divorced, Prof-specialty, Wife, Other, Male,0,0,40, Yugoslavia, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Cambodia, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,18, South, <=50K
65, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,99999,0,54, Hong, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Wife, Other, Female,0,0,40, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,4605,0,40, Nicaragua, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
22, Private, Masters, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, Scotland, >50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Thailand, >50K
42, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,30, Greece, <=50K
30, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Portugal, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Germany, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Greece, >50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,3222,0,40, United-States, >50K
57, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,16, Canada, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
36, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
46, Private, HS-grad, Divorced, Sales, Wife, Other, Female,5178,0,40, Germany, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Iran, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
30, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1881,48, Canada, >50K
19, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,25, Trinadad&Tobago, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Nicaragua, >50K
28, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
29, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,30, China, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Honduras, >50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
35, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Philippines, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,40, Japan, <=50K
37, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, Jamaica, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,54, Mexico, <=50K
29, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, >50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Guatemala, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, El-Salvador, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Holand-Netherlands, <=50K
42, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
38, Private, 7th-8th, Separated, Sales, Not-in-family, Other, Female,0,0,25, United-States, <=50K
35, Without-pay, 7th-8th, Married-civ-spouse, Tech-support, Husband, Black, Male,15024,0,40, Guatemala, >50K
80, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, India, <=50K
37, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Taiwan, >50K
39, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, <=50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, Italy, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, Poland, >50K
37, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,70, Philippines, <=50K
59, State-gov, 7th-8th, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Nicaragua, >50K
37, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,37, Ecuador, <=50K
38, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Cambodia, <=50K
36, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
24, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Other-relative, Black, Male,0,0,45, Japan, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
64, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1887,50, Laos, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,3308,0,25, United-States, <=50K
38, Private, HS-grad, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Separated, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, England, >50K
51, Private, 7th-8th, Divorced, Machine-op-inspct, Wife, Other, Male,0,0,40, Portugal, <=50K
42, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Taiwan, >50K
52, State-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, France, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, Black, Female,4941,0,50, Italy, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
75, Local-gov, 1st-4th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,6, Ecuador, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
19, Local-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,20, Hungary, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Holand-Netherlands, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, United-States, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
58, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Honduras, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Italy, <=50K
54, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Vietnam, <=50K
54, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Female,0,1977,40, Laos, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, Dominican-Republic, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,2032,40, El-Salvador, <=50K
33, Self-emp-inc, Some-college, Divorced, Craft-repair, Own-child, Other, Male,0,0,50, France, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
30, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Thailand, <=50K
23, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,1514,50, Haiti, <=50K
60, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, El-Salvador, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
24, Private, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
56, Private, 1st-4th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
30, State-gov, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,30, South, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,15, Italy, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,7298,0,45, Honduras, >50K
45, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,50, Thailand, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, Poland, <=50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Hong, <=50K
46, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Peru, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,20, Canada, <=50K
31, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
50, Local-gov, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Thailand, <=50K
55, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,15, Canada, >50K
62, State-gov, 9th, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,20, Italy, <=50K
22, Private, HS-grad, Divorced, Other-service, Other-relative, Other, Male,0,1827,35, Puerto-Rico, <=50K
41, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
62, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Puerto-Rico, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, China, >50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,25, India, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Laos, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,8, Puerto-Rico, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Yugoslavia, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,4784,0,36, England, <=50K
30, Private, Assoc-voc, Never-married, Sales, Husband, Other, Male,14276,0,50, Jamaica, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,55, Peru, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States, <=50K
53, Self-emp-inc, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Poland, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,80, Puerto-Rico, <=50K
19, Private, 11th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,76, England, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Jamaica, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Scotland, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,44, Laos, <=50K
32, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,30, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Dominican-Republic, <=50K
58, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
43, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Bachelors, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Scotland, <=50K
59, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,20, Ecuador, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,50, United-States, >50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
55, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Hungary, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, Philippines, >50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,20, United-States, <=50K
27, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Columbia, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, South, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Vietnam, <=50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,40, Thailand, >50K
47, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Other, Female,0,0,99, Trinadad&Tobago, <=50K
47, State-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, >50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Holand-Netherlands, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Nicaragua, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
22, Private, Some-college, Separated, Other-service, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
53, Private, Masters, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Nicaragua, <=50K
19, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Germany, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,60, Ireland, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, South, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,38, Ireland, >50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Nicaragua, >50K
26, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, Hong, <=50K
29, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4426,0,40, Germany, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, United-States, >50K
35, Private, Bachelors, Married-spouse-absent, Sales, Husband, White, Male,0,0,74, Columbia, <=50K
38, Private, Prof-school, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Iran, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
35, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
51, Private, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, >50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
25, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
39, State-gov, 9th, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,15, United-States, >50K
28, Private, Assoc-voc, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,12, China, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, El-Salvador, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Philippines, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
39, State-gov, Preschool, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, Yugoslavia, >50K
26, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,55, Thailand, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, China, <=50K
17, Private, 11th, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,19, Hong, <=50K
39, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Peru, <=50K
36, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Guatemala, >50K
38, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Peru, <=50K
26, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Taiwan, <=50K
44, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Cuba, >50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, Holand-Netherlands, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, China, >50K
31, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Hungary, <=50K
70, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,16, Columbia, <=50K
