39, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Taiwan, >50K
32, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Jamaica, >50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Philippines, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Taiwan, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1882,40, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Yugoslavia, <=50K
19, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, United-States, >50K
70, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3902,0,40, El-Salvador, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,60, Nicaragua, >50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,32, Iran, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Holand-Netherlands, <=50K
53, Self-emp-not-inc, 10th, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,25, Vietnam, >50K
36, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Canada, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
34, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Other-relative, White, Male,0,0,70, United-States, <=50K
90, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,13858,0,35, Ireland, >50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,37, Hong, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,35, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,24, United-States, <=50K
32, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,2048,54, United-States, >50K
63, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
39, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
40, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
44, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,23, United-States, <=50K
35, Private, 11th, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,60, United-States, <=50K
49, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, China, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,30, Holand-Netherlands, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, France, >50K
23, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,1663,40, Jamaica, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,42, United-States, <=50K
32, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Iran, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,3103,0,50, United-States, >50K
67, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, >50K
29, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,4, Holand-Netherlands, <=50K
58, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Hong, >50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, >50K
30, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
23, Federal-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,44, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Portugal, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
39, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Holand-Netherlands, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,54, Scotland, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
59, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Mexico, <=50K
51, Private, 11th, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Ecuador, >50K
26, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,25, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, El-Salvador, <=50K
37, Private, Preschool, Never-married, Sales, Unmarried, Black, Female,0,0,52, Dominican-Republic, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,2476,60, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Dominican-Republic, >50K
43, Private, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,75, Laos, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,45, Honduras, >50K
61, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Black, Female,0,0,4, United-States, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Honduras, >50K
61, Local-gov, 5th-6th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
48, Federal-gov, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, State-gov, Bachelors, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
43, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, Taiwan, >50K
65, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, Honduras, >50K
62, Self-emp-not-inc, 11th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Philippines, <=50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,44, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, France, <=50K
46, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cuba, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Haiti, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,45, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Yugoslavia, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Hong, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,7298,0,40, United-States, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,1954,54, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3103,0,40, England, >50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Trinadad&Tobago, <=50K
66, Private, 10th, Divorced, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
45, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,40, South, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Peru, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, Laos, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, >50K
59, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,35, Peru, <=50K
61, Private, Masters, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Puerto-Rico, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Italy, >50K
54, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Taiwan, >50K
49, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 9th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,10, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Greece, <=50K
30, Private, 12th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,40, Peru, >50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Philippines, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,5178,0,45, Italy, >50K
39, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,35, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Laos, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,75, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, United-States, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Hungary, <=50K
30, Private, 7th-8th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
65, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,2586,0,20, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,2269,50, China, >50K
21, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Guatemala, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Yugoslavia, >50K
59, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Iran, >50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Portugal, >50K
73, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
52, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
50, Local-gov, Masters, Separated, Craft-repair, Not-in-family, White, Female,0,2505,40, United-States, <=50K
35, State-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,16, United-States, >50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Laos, >50K
33, Federal-gov, Some-college, Separated, Prof-specialty, Own-child, White, Male,0,0,45, Peru, <=50K
49, Local-gov, Masters, Separated, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
75, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1806,44, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
63, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Ecuador, >50K
27, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,38, Laos, <=50K
24, Private, 11th, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, Hungary, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,54, Columbia, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
52, Private, 10th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Greece, <=50K
33, Local-gov, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, 10th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,50, Canada, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
65, Private, Assoc-acdm, Separated, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Hong, <=50K
27, Private, 1st-4th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Laos, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
56, Self-emp-not-inc, Masters, Separated, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,72, Germany, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
45, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,2035,40, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,80, Jamaica, >50K
45, Private, Masters, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,1651,40, Yugoslavia, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,43, United-States, >50K
60, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, >50K
39, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,1902,40, United-States, <=50K
51, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, >50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2172,60, China, >50K
30, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Hungary, >50K
18, Private, Some-college, Never-married, Sales, Other-relative, Other, Male,0,0,20, Haiti, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,27, United-States, <=50K
31, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,2540,0,40, Vietnam, <=50K
71, Without-pay, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2328,45, United-States, >50K
51, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
27, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Female,2545,0,40, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
36, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,9318,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Ecuador, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,15, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, Taiwan, >50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Holand-Netherlands, <=50K
49, Local-gov, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,37, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,48, United-States, <=50K
53, Local-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Hong, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
32, Private, 12th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Greece, >50K
