27, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, Laos, <=50K
62, Self-emp-not-inc, Masters, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
38, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, Hungary, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,40, France, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,6317,0,40, United-States, >50K
46, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,38, Cambodia, <=50K
43, State-gov, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,26, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Taiwan, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
47, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,864,0,32, Scotland, >50K
52, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, >50K
28, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Portugal, <=50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, India, <=50K
29, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,32, United-States, >50K
61, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,14, Outlying-US(Guam-USVI-etc), >50K
38, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,60, United-States, <=50K
29, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, <=50K
28, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, >50K
38, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1977,45, United-States, >50K
39, Local-gov, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Canada, <=50K
49, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, Laos, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,36, Hong, <=50K
45, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,7687,0,40, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
60, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,52, United-States, <=50K
47, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,48, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Nicaragua, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,70, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, Ireland, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Poland, >50K
58, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
68, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, White, Female,0,2366,60, United-States, >50K
79, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,12758,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, Ireland, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
24, Private, 7th-8th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,2411,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,45, Vietnam, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,60, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,2174,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, El-Salvador, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, >50K
32, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,20, United-States, >50K
32, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,40, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Iran, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Portugal, <=50K
17, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,16, United-States, <=50K
58, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
49, State-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,60, Canada, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,35, Trinadad&Tobago, <=50K
17, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,12, El-Salvador, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hungary, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, Portugal, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, United-States, >50K
37, State-gov, Some-college, Widowed, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ireland, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
47, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,25168,0,50, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,42, Hong, <=50K
32, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1740,54, China, <=50K
79, Private, 9th, Widowed, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,8, Ireland, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Laos, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,70, Portugal, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Widowed, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,34, Poland, >50K
27, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,35, Cuba, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
70, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2412,40, Dominican-Republic, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,3458,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, Columbia, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
65, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
42, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Cambodia, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Separated, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Prof-school, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, South, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,48, United-States, >50K
28, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, England, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Ecuador, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
39, State-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,17, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,6537,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,41359,0,65, United-States, >50K
40, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, France, <=50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Taiwan, >50K
30, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,80, United-States, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-inc, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,50, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,37, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Divorced, Exec-managerial, Own-child, White, Male,0,0,72, United-States, <=50K
52, Private, Some-college, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,3462,0,60, Vietnam, <=50K
43, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,45, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,99, Mexico, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
60, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Scotland, >50K
34, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Japan, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, United-States, >50K
30, Private, Doctorate, Never-married, Exec-managerial, Husband, White, Male,0,1754,60, United-States, >50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Haiti, >50K
71, Self-emp-inc, 5th-6th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Philippines, <=50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,44, United-States, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,60, France, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,7, Scotland, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Columbia, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, England, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, United-States, <=50K
40, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,36, India, <=50K
22, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,70, Columbia, <=50K
44, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,7, United-States, <=50K
41, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, Haiti, >50K
32, Federal-gov, HS-grad, Married-spouse-absent, Tech-support, Husband, White, Male,0,0,50, Ireland, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Peru, <=50K
32, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,3325,0,35, Columbia, >50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,80, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
49, Private, HS-grad, Widowed, Tech-support, Unmarried, White, Female,0,0,60, United-States, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Portugal, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,1725,40, China, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Greece, <=50K
35, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, South, <=50K
26, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,65, United-States, >50K
26, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Greece, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Honduras, >50K
35, Private, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
74, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,2167,50, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, >50K
48, Private, 9th, Separated, Prof-specialty, Wife, Other, Female,0,0,40, Honduras, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
31, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Sales, Other-relative, White, Male,0,0,40, Honduras, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
40, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Male,13998,0,50, United-States, >50K
66, Private, 9th, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,25, United-States, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
27, Private, HS-grad, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,1885,40, Iran, <=50K
39, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,49, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,43, Thailand, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, England, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Germany, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, France, >50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4060,0,40, Hungary, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4386,0,60, Peru, >50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,2142,0,40, United-States, <=50K
