56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
33, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1902,50, Philippines, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, El-Salvador, <=50K
35, Self-emp-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Poland, >50K
19, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,44, United-States, >50K
27, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,44, El-Salvador, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Hong, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, England, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,40, Mexico, >50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Iran, <=50K
57, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Japan, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
61, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1574,50, France, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
34, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, <=50K
42, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, China, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1848,40, Taiwan, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, Guatemala, >50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
46, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
27, Private, 7th-8th, Never-married, Sales, Not-in-family, Black, Female,0,0,44, Canada, <=50K
52, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Italy, <=50K
36, State-gov, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,43, Haiti, <=50K
44, Private, Prof-school, Married-spouse-absent, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, >50K
41, Private, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,43, China, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Cuba, <=50K
65, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,20, Guatemala, >50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Laos, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Iran, >50K
81, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,2900,0,25, El-Salvador, >50K
37, Private, 5th-6th, Separated, Sales, Unmarried, Other, Female,0,0,40, Honduras, <=50K
36, Private, HS-grad, Separated, Exec-managerial, Husband, Other, Female,0,0,40, South, <=50K
41, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,5, Guatemala, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Portugal, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Outlying-US(Guam-USVI-etc), >50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
56, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, United-States, <=50K
42, Private, 7th-8th, Separated, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,24, Peru, <=50K
33, Private, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,67, Cambodia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,16, Guatemala, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, China, >50K
44, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,3103,0,40, South, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
26, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Cambodia, <=50K
41, Private, Some-college, Separated, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Poland, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,45, Vietnam, >50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Germany, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Hong, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,20, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Poland, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
20, State-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
35, Private, Bachelors, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,44, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Jamaica, >50K
37, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Ecuador, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5049,0,45, Cuba, >50K
32, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1616,20, United-States, <=50K
23, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,70, Columbia, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, >50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Hungary, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Cuba, >50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,25, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Jamaica, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, >50K
29, Private, Masters, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Vietnam, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Nicaragua, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, El-Salvador, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, 10th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Yugoslavia, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,7, Philippines, <=50K
59, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, Guatemala, >50K
30, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
43, Private, Bachelors, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,2762,0,30, Outlying-US(Guam-USVI-etc), <=50K
24, Private, 11th, Married-spouse-absent, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
57, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Italy, <=50K
39, Private, Bachelors, Divorced, Sales, Own-child, Other, Female,0,0,40, India, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,44, Ireland, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Italy, <=50K
32, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,44, United-States, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,2339,0,40, Laos, <=50K
31, State-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, France, <=50K
27, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Yugoslavia, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Italy, <=50K
25, State-gov, Masters, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Taiwan, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
33, State-gov, Bachelors, Separated, Exec-managerial, Husband, Other, Male,0,0,40, South, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,44, England, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,44, Germany, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,35, Thailand, >50K
56, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, England, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Guatemala, <=50K
49, Private, Bachelors, Separated, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
55, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
39, Self-emp-inc, HS-grad, Separated, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, Greece, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,281,0,42, India, <=50K
26, Private, Some-college, Separated, Craft-repair, Wife, White, Female,0,0,35, France, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,44, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Peru, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,44, Germany, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,1883,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Mexico, >50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ireland, <=50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Mexico, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,35, Cuba, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,3805,0,40, United-States, >50K
32, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, Greece, <=50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,44, Greece, <=50K
23, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, Portugal, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Laos, >50K
54, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
38, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
62, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Iran, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Canada, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
62, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,40, Haiti, >50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, India, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Hong, >50K
20, Federal-gov, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, South, <=50K
31, State-gov, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
18, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Italy, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K
33, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hong, <=50K
39, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Ireland, <=50K
57, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hong, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,99, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Laos, >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
27, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hong, <=50K
47, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,44, Laos, >50K
31, Federal-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,60, China, <=50K
30, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, France, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Jamaica, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
54, Private, Masters, Divorced, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,8, Greece, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,43, Honduras, >50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,3448,0,40, Portugal, >50K
58, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,30, Haiti, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,12, United-States, >50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, Haiti, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,20, Laos, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Canada, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,44, Portugal, >50K
34, Private, Some-college, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
19, State-gov, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,10, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Puerto-Rico, >50K
32, Private, Masters, Never-married, Exec-managerial, Husband, Black, Female,0,0,52, Portugal, <=50K
39, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Mexico, >50K
39, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Ireland, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Thailand, <=50K
65, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Scotland, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, South, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1902,45, Iran, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Greece, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Wife, Other, Male,0,0,40, Poland, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, South, >50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Philippines, >50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,54, Iran, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Hong, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, >50K
34, Private, Some-college, Separated, Craft-repair, Unmarried, Other, Male,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Philippines, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Thailand, <=50K
56, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Male,0,1711,36, Laos, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,7298,0,40, Mexico, <=50K
