63, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
47, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
59, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 12th, Never-married, Craft-repair, Wife, White, Male,2593,0,40, United-States, >50K
20, Private, Assoc-voc, Separated, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, El-Salvador, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
35, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,60, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,25, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,15, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
26, Local-gov, Assoc-acdm, Never-married, Tech-support, Husband, White, Male,0,0,38, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Poland, <=50K
44, Private, Doctorate, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,45, Hungary, <=50K
32, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,30, United-States, <=50K
48, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,3731,0,60, United-States, >50K
37, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,11, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private, Masters, Widowed, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
29, Private, 10th, Divorced, Other-service, Unmarried, White, Male,0,0,40, Japan, >50K
40, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
66, State-gov, 7th-8th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,20, Puerto-Rico, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,32, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,1902,43, United-States, >50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1917,40, United-States, >50K
18, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,60, United-States, >50K
32, State-gov, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
62, State-gov, Bachelors, Separated, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,5324,0,50, United-States, >50K
41, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
32, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,75, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Female,4028,0,25, United-States, >50K
26, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,32, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, South, >50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
54, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
65, State-gov, 10th, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Widowed, Exec-managerial, Husband, Black, Male,0,0,42, Haiti, >50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
56, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,7687,0,40, United-States, >50K
45, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1969,40, United-States, >50K
29, Local-gov, 9th, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,30, United-States, <=50K
35, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,5178,0,60, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,20, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,1902,60, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,35, United-States, <=50K
42, Private, 9th, Divorced, Machine-op-inspct, Husband, White, Female,0,0,44, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, United-States, >50K
51, Private, Masters, Widowed, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
30, Private, 9th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Male,15023,0,40, United-States, <=50K
47, Local-gov, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
25, Private, Some-college, Separated, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,20, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
19, Private, Some-college, Married-spouse-absent, Sales, Own-child, White, Female,0,0,30, United-States, >50K
44, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,11, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,2174,0,16, United-States, <=50K
38, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,38, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,60, United-States, <=50K
20, State-gov, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, 10th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,20032,0,70, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K
46, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Widowed, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,30, United-States, <=50K
34, Private, Masters, Never-married, Tech-support, Husband, White, Female,0,0,38, United-States, <=50K
20, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,39, United-States, <=50K
25, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, >50K
35, Self-emp-not-inc, Bachelors, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
28, Private, 11th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Federal-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,15, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,38, United-States, >50K
36, Federal-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,35, Mexico, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, <=50K
31, Self-emp-inc, 11th, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Self-emp-not-inc, 7th-8th, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
54, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Tech-support, Wife, White, Male,31834,0,40, United-States, >50K
78, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,6, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,48, Mexico, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Widowed, Tech-support, Husband, White, Male,7298,0,50, United-States, <=50K
46, Local-gov, Assoc-voc, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,65, United-States, <=50K
56, Private, 11th, Divorced, Prof-specialty, Unmarried, White, Female,2320,0,35, United-States, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,1902,40, United-States, <=50K
34, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,1902,40, United-States, >50K
42, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,54, United-States, >50K
68, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Husband, White, Male,3332,0,20, United-States, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, >50K
70, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, Masters, Widowed, Sales, Own-child, White, Male,0,0,48, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,36, United-States, >50K
44, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,35, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Philippines, >50K
18, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
51, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,45, United-States, >50K
37, Local-gov, 1st-4th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,65, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1902,40, United-States, >50K
40, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Local-gov, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,3947,0,60, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1976,38, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,75, United-States, >50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
75, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, United-States, <=50K
29, Local-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Columbia, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1975,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
55, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,3364,0,50, England, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,60, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1902,40, United-States, >50K
36, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, 1st-4th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, 1st-4th, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, State-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
36, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,25, Dominican-Republic, <=50K
