38, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
31, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,30, Germany, >50K
28, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,45, Japan, >50K
23, Private, Prof-school, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,50, Hungary, <=50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,60, France, >50K
31, Private, Bachelors, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, Iran, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, South, <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, Black, Male,0,1576,40, Greece, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
56, Self-emp-inc, Some-college, Divorced, Transport-moving, Husband, Other, Male,0,0,80, Hong, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Canada, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,5178,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,60, India, >50K
25, Private, Prof-school, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, Laos, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Vietnam, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,45, Canada, >50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
35, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1887,60, Ecuador, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Male,0,0,50, Germany, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
42, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
18, Private, 5th-6th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Scotland, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1977,40, Ireland, >50K
28, Private, Bachelors, Never-married, Sales, Wife, Black, Male,0,0,37, Japan, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,15024,0,74, South, >50K
53, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, Cambodia, <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Laos, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Ecuador, >50K
54, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,40,2, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, South, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
55, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
38, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
77, Private, Some-college, Widowed, Adm-clerical, Husband, Other, Female,0,0,10, Mexico, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
40, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,69, El-Salvador, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,50, Taiwan, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Holand-Netherlands, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,10, Ecuador, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Hungary, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,50, Cambodia, >50K
62, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, Philippines, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, Hong, >50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, Greece, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1938,60, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Laos, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, England, <=50K
30, State-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,1977,40, Scotland, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,35, Canada, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,24, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,40, Guatemala, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,2018,0,40, Haiti, >50K
42, Self-emp-inc, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, >50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Iran, <=50K
25, Private, Doctorate, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,24, Yugoslavia, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Honduras, >50K
19, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,2008,40, Yugoslavia, >50K
46, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,10, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
40, Local-gov, Masters, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
48, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,35, Germany, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, South, <=50K
48, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
31, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
22, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Black, Female,0,1782,30, Ecuador, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,52, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, India, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1995,80, Canada, >50K
31, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
38, Local-gov, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
80, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,30, Japan, <=50K
23, Private, 10th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,15, South, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,13, Dominican-Republic, <=50K
41, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,44, Scotland, >50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,5594,0,44, Holand-Netherlands, <=50K
19, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Holand-Netherlands, <=50K
45, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, China, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,60, Columbia, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
23, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,8, China, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Canada, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Honduras, <=50K
26, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,73, Poland, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cuba, <=50K
31, Private, 11th, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,45, Japan, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, India, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,27, Poland, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Nicaragua, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
90, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,60, England, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,27, Thailand, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, South, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, India, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,32, United-States, <=50K
75, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,2189,0,15, Canada, <=50K
57, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1887,48, Canada, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, France, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Cuba, <=50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,3923,0,40, Canada, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
30, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Philippines, >50K
24, Private, HS-grad, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
28, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4536,0,40, France, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,98, France, <=50K
56, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
24, Private, Assoc-acdm, Never-married, Other-service, Husband, Black, Male,0,0,40, Hungary, <=50K
43, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Female,0,0,44, Honduras, <=50K
27, Private, Bachelors, Married-spouse-absent, Other-service, Husband, Other, Male,0,0,40, Haiti, <=50K
39, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Black, Male,0,0,54, Ecuador, <=50K
63, Private, 12th, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,35, Italy, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,6221,0,44, Jamaica, <=50K
75, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,2016,25, El-Salvador, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Cambodia, <=50K
41, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,10, Poland, <=50K
29, Private, 11th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
55, Local-gov, Some-college, Divorced, Sales, Husband, Other, Male,0,0,40, Greece, >50K
27, Self-emp-inc, 1st-4th, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
41, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,3103,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Cambodia, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,1665,40, Holand-Netherlands, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Ireland, <=50K
23, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,45, Japan, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,35, Hong, <=50K
64, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, <=50K
45, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,44, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, Yugoslavia, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
28, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Laos, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,27, Cambodia, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Hong, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,24, Jamaica, >50K
53, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Columbia, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,30, Taiwan, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,50, France, >50K
26, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
24, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, India, >50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,4964,0,40, Outlying-US(Guam-USVI-etc), >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
40, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,2114,0,40, Peru, >50K
32, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, China, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,38, Cuba, <=50K
50, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1895,40, Greece, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, China, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, <=50K
45, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,75, Thailand, >50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,54, Trinadad&Tobago, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
64, Private, HS-grad, Widowed, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Philippines, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,44, Mexico, <=50K
36, Private, Some-college, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
37, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, India, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,35, Scotland, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,44, Ecuador, <=50K
26, Private, Assoc-acdm, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Holand-Netherlands, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,60, Jamaica, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,51, Cuba, >50K
46, Private, Doctorate, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
71, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, Hong, <=50K
52, Private, Bachelors, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,44, Ireland, >50K
39, Federal-gov, Masters, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,44, Scotland, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,60, England, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Portugal, >50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
46, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, Greece, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
26, Private, 11th, Never-married, Craft-repair, Husband, Other, Female,0,0,30, Taiwan, >50K
19, Private, 11th, Never-married, Sales, Husband, Black, Female,0,0,40, Canada, >50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,3103,0,40, Haiti, >50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hungary, >50K
18, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
59, Private, Some-college, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, China, <=50K
48, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Japan, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Cuba, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Greece, <=50K
21, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,30, Italy, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,82, Ireland, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
32, Private, 5th-6th, Never-married, Sales, Other-relative, Black, Female,0,0,40, Haiti, <=50K
31, Private, Preschool, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,20, Poland, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Greece, <=50K
40, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
30, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Thailand, <=50K
