66, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,54, Italy, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, <=50K
30, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
54, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Scotland, >50K
31, Private, 11th, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Iran, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,44, Haiti, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Vietnam, <=50K
40, Local-gov, Assoc-acdm, Widowed, Sales, Husband, White, Female,0,0,45, Peru, >50K
46, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,35, England, <=50K
29, Local-gov, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,50, Vietnam, <=50K
43, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, >50K
41, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,20, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,60, Peru, <=50K
63, Private, Masters, Divorced, Craft-repair, Husband, White, Female,0,0,40, Hungary, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
44, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,44, Mexico, <=50K
27, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, South, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
24, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
64, State-gov, Assoc-voc, Widowed, Adm-clerical, Husband, White, Female,3202,0,40, Haiti, <=50K
24, State-gov, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Hungary, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Japan, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Taiwan, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
58, Private, HS-grad, Widowed, Handlers-cleaners, Husband, White, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
44, Self-emp-inc, Doctorate, Divorced, Exec-managerial, Not-in-family, Black, Female,0,1902,40, Greece, >50K
33, Private, Assoc-voc, Never-married, Craft-repair, Wife, White, Female,0,0,40, South, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, Cambodia, <=50K
36, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, Puerto-Rico, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Columbia, >50K
43, Private, 12th, Widowed, Protective-serv, Husband, Black, Female,0,1902,50, El-Salvador, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
33, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
30, State-gov, 12th, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,4, Trinadad&Tobago, >50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, Cuba, <=50K
56, Local-gov, 7th-8th, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,32, Italy, <=50K
21, Private, 1st-4th, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Columbia, <=50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Vietnam, <=50K
31, Private, 10th, Never-married, Tech-support, Husband, White, Male,0,0,40, India, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,1045,0,40, South, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Other-relative, Other, Male,0,0,40, Vietnam, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
41, Private, Bachelors, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,51, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Germany, >50K
34, Private, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,45, Columbia, >50K
50, Local-gov, Masters, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, Japan, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,30, France, <=50K
33, Private, Assoc-voc, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,20, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
32, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Philippines, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Honduras, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,24, Taiwan, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Greece, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Thailand, <=50K
27, Private, Doctorate, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,0,52, Guatemala, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1901,45, China, >50K
23, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
33, Private, Assoc-acdm, Separated, Adm-clerical, Husband, White, Male,0,0,75, Guatemala, <=50K
37, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, France, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,52, Vietnam, >50K
42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Canada, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Poland, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Thailand, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Wife, Other, Male,10408,0,50, Italy, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Scotland, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,99999,0,40, Nicaragua, >50K
35, Self-emp-not-inc, HS-grad, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,81, Italy, >50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,60, South, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Poland, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Thailand, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, France, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,29, Hong, <=50K
24, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, Bachelors, Divorced, Sales, Husband, Other, Female,0,0,40, Nicaragua, <=50K
22, Private, Doctorate, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,30, Germany, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,50, Thailand, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,30, Puerto-Rico, <=50K
42, Private, 10th, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,4, Vietnam, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,52, Hong, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,3103,0,50, Nicaragua, >50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1902,43, Scotland, <=50K
57, Local-gov, Prof-school, Widowed, Prof-specialty, Husband, Black, Male,0,1902,52, France, >50K
54, Federal-gov, Bachelors, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Separated, Prof-specialty, Unmarried, Black, Male,0,0,40, Portugal, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, Other, Female,0,0,45, Ireland, >50K
58, Private, Masters, Widowed, Tech-support, Husband, Other, Female,0,0,40, Peru, >50K
23, Private, Prof-school, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,35, Cambodia, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
36, Self-emp-not-inc, 7th-8th, Widowed, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
32, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Vietnam, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Haiti, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
57, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, France, >50K
24, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,20, Dominican-Republic, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, Greece, <=50K
48, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
40, Private, HS-grad, Separated, Prof-specialty, Husband, Other, Female,0,0,40, Italy, <=50K
79, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,10, Hungary, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
55, Private, Bachelors, Widowed, Transport-moving, Unmarried, Other, Female,0,0,50, Holand-Netherlands, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Taiwan, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, Japan, <=50K
42, Private, Masters, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Taiwan, <=50K
65, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Peru, <=50K
42, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5457,0,50, South, >50K
32, Self-emp-not-inc, Bachelors, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
54, Private, 7th-8th, Separated, Transport-moving, Unmarried, Other, Female,0,0,25, Greece, >50K
43, State-gov, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,30, Dominican-Republic, <=50K
44, Private, HS-grad, Separated, Tech-support, Unmarried, Other, Female,0,0,30, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,20, Portugal, <=50K
44, Private, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Holand-Netherlands, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,30, Ecuador, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
19, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,15, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Poland, >50K
73, Self-emp-not-inc, 10th, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,15, Nicaragua, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, France, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,44, Haiti, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,68, Iran, >50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, Portugal, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,2409,0,40, Japan, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Nicaragua, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,45, Germany, <=50K
37, Private, 10th, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
27, State-gov, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,77, Yugoslavia, <=50K
53, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cambodia, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
47, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7403,0,44, Ecuador, >50K
26, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
43, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,50, Nicaragua, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
57, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
30, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,30, Haiti, <=50K
58, Self-emp-not-inc, Some-college, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Cuba, <=50K
61, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,43, Ireland, >50K
34, Private, Bachelors, Widowed, Adm-clerical, Husband, Other, Female,0,0,40, Japan, <=50K
52, Federal-gov, HS-grad, Divorced, Transport-moving, Husband, Other, Female,0,0,40, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1961,42, Thailand, >50K
70, Federal-gov, Masters, Divorced, Prof-specialty, Husband, Black, Female,0,0,35, Jamaica, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
39, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, Mexico, <=50K
46, Private, 9th, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Hong, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, El-Salvador, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,60, Nicaragua, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,2792,0,45, Italy, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
19, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,30, Thailand, <=50K
43, State-gov, HS-grad, Divorced, Transport-moving, Own-child, Other, Male,0,0,20, Hungary, >50K
43, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Holand-Netherlands, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, India, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,60, Guatemala, <=50K
39, Federal-gov, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
18, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,27, Peru, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,52, Nicaragua, <=50K
34, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
75, Private, Some-college, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,10, Thailand, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
29, Private, 9th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,45, Cambodia, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1978,32, Philippines, <=50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Philippines, <=50K
30, State-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Nicaragua, >50K
66, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,8, Holand-Netherlands, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Philippines, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, >50K
30, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
31, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Japan, >50K
39, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Honduras, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,72, Nicaragua, <=50K
62, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ireland, <=50K
31, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,70, Philippines, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Cuba, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Vietnam, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, Japan, <=50K
70, State-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,10, Hong, <=50K
65, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,2, Columbia, <=50K
55, Private, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Honduras, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Scotland, <=50K
54, Private, Masters, Never-married, Transport-moving, Husband, White, Female,0,0,40, Italy, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, Taiwan, <=50K
32, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Guatemala, <=50K
25, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, <=50K
66, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,12, Dominican-Republic, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Honduras, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,35, Germany, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Thailand, <=50K
45, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Italy, <=50K
35, Private, 10th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
53, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
26, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Male,0,0,28, Puerto-Rico, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, China, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,35, Scotland, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, France, <=50K
27, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Hong, <=50K
20, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,52, Jamaica, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Cuba, >50K
