25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,36, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,50, United-States, >50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1854,65, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, >50K
28, Private, 10th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,7298,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,15, United-States, <=50K
21, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
65, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Separated, Transport-moving, Husband, White, Female,7687,0,32, United-States, >50K
41, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
31, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, India, <=50K
22, Self-emp-not-inc, Masters, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
31, Federal-gov, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1902,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7152,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
33, Private, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, White, Male,0,1913,50, Canada, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,38, United-States, <=50K
18, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,36, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
46, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, 10th, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, 5th-6th, Widowed, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,25, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,55, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,19, United-States, <=50K
23, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,97, United-States, >50K
47, State-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,37, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
30, State-gov, Bachelors, Never-married, Exec-managerial, Husband, Black, Female,0,1685,30, China, >50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, >50K
40, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Wife, White, Female,0,1485,10, United-States, <=50K
60, Private, Masters, Widowed, Adm-clerical, Husband, White, Female,0,0,10, United-States, <=50K
25, Local-gov, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1947,40, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,81847,0,70, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,1084,0,50, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3892,0,50, United-States, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Protective-serv, Unmarried, White, Male,0,0,30, United-States, >50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, El-Salvador, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,2889,0,40, United-States, >50K
68, Self-emp-not-inc, Masters, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, Italy, <=50K
73, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,15024,0,50, United-States, >50K
32, Private, Some-college, Never-married, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,60, United-States, >50K
48, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,1891,40, United-States, <=50K
20, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, 9th, Never-married, Adm-clerical, Husband, White, Female,0,0,34, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
46, Private, Doctorate, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,38, United-States, <=50K
21, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, 12th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Mexico, <=50K
38, Private, Prof-school, Divorced, Sales, Wife, White, Female,10534,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, >50K
22, Private, 11th, Never-married, Tech-support, Not-in-family, White, Male,0,1530,60, United-States, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,47, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, Masters, Widowed, Machine-op-inspct, Husband, White, Male,15024,0,40, United-States, >50K
26, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, Laos, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
44, Private, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, 9th, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,59, United-States, >50K
38, Private, Bachelors, Never-married, Sales, Wife, Other, Female,0,0,40, United-States, <=50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,30, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,9, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
41, Private, 11th, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
66, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, 1st-4th, Separated, Sales, Husband, White, Female,0,0,20, United-States, <=50K
19, State-gov, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
40, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,1977,50, United-States, >50K
58, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,15, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,10566,0,45, United-States, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
72, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,16, United-States, >50K
34, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,3103,0,60, El-Salvador, >50K
35, Private, Prof-school, Married-spouse-absent, Sales, Not-in-family, Other, Male,3141,0,40, United-States, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,85, United-States, >50K
35, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,50, United-States, <=50K
47, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,1971,40, United-States, >50K
41, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Widowed, Craft-repair, Husband, White, Female,0,0,32, United-States, <=50K
64, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
27, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,13, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,10, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,81, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
58, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,1977,40, United-States, >50K
24, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,10602,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
46, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1864,60, United-States, <=50K
90, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,7687,0,38, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
54, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1627,20, United-States, >50K
21, Private, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
29, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,37, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Female,0,1977,40, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, India, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
34, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K
28, Private, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,45, Jamaica, >50K
22, State-gov, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
20, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,3103,0,35, United-States, >50K
59, State-gov, Prof-school, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, >50K
50, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,1902,60, United-States, <=50K
27, Private, Masters, Never-married, Sales, Husband, White, Male,0,1902,59, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
28, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1977,70, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Local-gov, Masters, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
56, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,60, Philippines, <=50K
21, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
43, Private, Bachelors, Widowed, Adm-clerical, Other-relative, Black, Male,0,0,36, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,15, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4992,0,45, United-States, >50K
19, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,20, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,35, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,3446,0,28, United-States, <=50K
31, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,32, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, White, Male,5110,0,40, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4077,0,52, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, State-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
41, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,2859,0,40, United-States, <=50K
48, Private, Masters, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
