25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,11192,0,50, United-States, >50K
58, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,14368,0,40, United-States, >50K
20, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,80, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
50, Private, Assoc-voc, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,35, Philippines, <=50K
45, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,2033,40, United-States, >50K
23, State-gov, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,43, United-States, <=50K
59, State-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
20, Private, 5th-6th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, India, <=50K
44, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3645,0,50, United-States, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,13608,0,45, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, >50K
30, Private, Some-college, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,45, United-States, <=50K
50, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,36, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2763,0,20, United-States, <=50K
25, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
74, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
30, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
37, Private, Masters, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,38, United-States, >50K
50, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, India, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Married-spouse-absent, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
38, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,43, Mexico, <=50K
37, Private, Some-college, Separated, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
28, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,1139,0,79, United-States, <=50K
49, Local-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,7687,0,45, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, 9th, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,6354,0,20, United-States, <=50K
25, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
69, Local-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,25, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,7298,0,45, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
71, Self-emp-not-inc, 11th, Divorced, Other-service, Not-in-family, White, Male,0,0,12, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,20, United-States, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Local-gov, Assoc-voc, Widowed, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,25, United-States, <=50K
54, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,30, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States, >50K
52, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,4294,0,60, United-States, <=50K
17, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,7774,0,40, United-States, >50K
28, Private, 12th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
40, Private, 11th, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,3743,0,15, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States, >50K
26, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Private, 12th, Never-married, Farming-fishing, Not-in-family, White, Female,3557,0,20, United-States, <=50K
26, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Separated, Tech-support, Own-child, White, Female,0,0,25, United-States, <=50K
47, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,75, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,70, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,14678,0,50, United-States, >50K
53, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
45, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,7298,0,40, United-States, >50K
25, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
57, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
30, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
31, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, India, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,59105,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
46, Private, Assoc-acdm, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,32, United-States, <=50K
46, Private, 10th, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
63, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Husband, White, Female,99999,0,40, United-States, >50K
46, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
40, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,1902,40, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,48, Cuba, <=50K
53, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84, United-States, >50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
75, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1887,45, United-States, >50K
41, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, <=50K
41, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
22, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
27, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Cuba, <=50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, China, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
56, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,13, United-States, <=50K
73, Private, 9th, Widowed, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Dominican-Republic, >50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,25, United-States, >50K
48, Private, Assoc-acdm, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,3499,0,40, United-States, >50K
55, Private, Some-college, Widowed, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
66, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Dominican-Republic, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Assoc-voc, Widowed, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
50, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,48, United-States, >50K
39, Private, 9th, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
26, Private, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,2848,0,25, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,3893,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,52, India, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
45, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,4643,0,35, United-States, >50K
30, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Italy, <=50K
50, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, >50K
39, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
50, Private, Bachelors, Widowed, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
18, State-gov, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, State-gov, 10th, Never-married, Adm-clerical, Wife, Black, Female,0,0,15, Laos, <=50K
49, Private, 7th-8th, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Iran, >50K
21, Private, HS-grad, Never-married, Sales, Wife, White, Male,3170,0,35, United-States, <=50K
44, Private, Some-college, Widowed, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,8, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,37, United-States, <=50K
50, Local-gov, Some-college, Widowed, Protective-serv, Husband, White, Male,0,0,65, India, >50K
31, Private, HS-grad, Separated, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,70, Poland, <=50K
27, Federal-gov, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,80, United-States, >50K
44, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, South, >50K
36, Local-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,13623,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,3198,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Mexico, >50K
47, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Mexico, <=50K
50, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
58, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,36, Jamaica, <=50K
38, Self-emp-not-inc, 12th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2020,43, United-States, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Male,0,1890,40, England, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
29, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,65, United-States, <=50K
25, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
45, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Widowed, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
60, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
60, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,42, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,3107,0,40, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,5, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
71, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,10, United-States, <=50K
24, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Male,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,11, United-States, <=50K
