67, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
36, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, <=50K
66, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1995,40, Haiti, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,35, Laos, >50K
43, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,4308,0,50, Philippines, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,36, Ireland, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1780,40, Japan, >50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,60, Hong, >50K
38, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Peru, <=50K
26, Self-emp-not-inc, HS-grad, Separated, Protective-serv, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
20, Private, Masters, Never-married, Other-service, Own-child, Other, Female,0,0,30, Jamaica, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
44, Federal-gov, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, Taiwan, <=50K
45, Local-gov, 1st-4th, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,30, Ireland, <=50K
58, Private, Some-college, Widowed, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
26, Private, 11th, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Trinadad&Tobago, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,45, Germany, <=50K
41, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Laos, <=50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Germany, <=50K
47, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Thailand, >50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
33, Private, 5th-6th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Mexico, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Puerto-Rico, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
58, Private, HS-grad, Divorced, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,30, Philippines, <=50K
54, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,15024,0,40, Cuba, >50K
46, Private, Some-college, Never-married, Farming-fishing, Husband, Black, Female,0,0,70, Holand-Netherlands, >50K
51, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Ireland, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,1902,35, Cuba, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,32, Nicaragua, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,40, Outlying-US(Guam-USVI-etc), >50K
75, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,20, Peru, <=50K
54, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,0,37, England, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Canada, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Vietnam, >50K
49, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
47, Federal-gov, HS-grad, Married-spouse-absent, Tech-support, Husband, White, Male,0,0,40, France, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,50, Hungary, <=50K
71, Private, HS-grad, Widowed, Adm-clerical, Husband, Black, Male,0,0,40, South, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, Haiti, <=50K
33, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Canada, >50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,50, Jamaica, <=50K
37, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, Nicaragua, >50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, Nicaragua, <=50K
32, Private, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Holand-Netherlands, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,5013,0,40, Vietnam, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Canada, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,258,0,20, Dominican-Republic, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Mexico, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Dominican-Republic, >50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, El-Salvador, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
74, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3077,0,60, Taiwan, >50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,60, Cuba, >50K
30, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,45, Japan, <=50K
34, Private, Masters, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
53, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,48, Ecuador, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Holand-Netherlands, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,70, Taiwan, <=50K
40, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,30, Japan, <=50K
46, Private, Bachelors, Never-married, Sales, Husband, White, Male,99999,0,50, Ecuador, >50K
73, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1978,25, Philippines, <=50K
80, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
23, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,1714,20, South, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
20, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,2172,50, Italy, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,60, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, Nicaragua, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, England, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Scotland, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, <=50K
39, Private, Bachelors, Married-spouse-absent, Transport-moving, Husband, Black, Male,0,0,45, Guatemala, >50K
22, Federal-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
50, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,48, Guatemala, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
50, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,60, Cambodia, <=50K
23, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
29, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
46, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,0,75, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,20, Columbia, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Male,0,0,30, South, >50K
52, Private, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
24, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Peru, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Philippines, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,52, Laos, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,15024,0,60, Laos, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,70, Poland, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Italy, >50K
39, Private, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
45, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, <=50K
42, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Greece, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Poland, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
27, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,32, Vietnam, <=50K
19, Local-gov, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, England, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1893,50, Germany, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Nicaragua, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,48, Vietnam, >50K
63, Private, 7th-8th, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
29, Self-emp-inc, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, South, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, India, <=50K
40, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,1999,40, Italy, >50K
24, Local-gov, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,1311,0,40, Cambodia, <=50K
41, Private, Assoc-voc, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
49, Local-gov, Some-college, Widowed, Transport-moving, Not-in-family, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Haiti, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Holand-Netherlands, <=50K
36, Local-gov, 11th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, France, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,1887,50, Portugal, >50K
41, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,38, Nicaragua, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,45, Iran, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
55, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,37, Philippines, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
29, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Female,0,0,47, England, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,15, Columbia, <=50K
21, Private, 10th, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Peru, >50K
46, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
47, State-gov, Masters, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Jamaica, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,45, Hong, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Thailand, <=50K
39, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, Columbia, >50K
75, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Philippines, >50K
34, Private, Preschool, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Iran, >50K
66, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, El-Salvador, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, South, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
59, Private, HS-grad, Widowed, Other-service, Husband, Other, Male,0,0,38, India, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, China, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Hong, >50K
42, Private, Bachelors, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
56, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, United-States, >50K
25, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
25, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, Peru, <=50K
65, Local-gov, 7th-8th, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
56, Self-emp-not-inc, Bachelors, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
19, Local-gov, HS-grad, Never-married, Sales, Wife, Other, Female,0,0,15, Greece, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,36, Haiti, <=50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Italy, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
47, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1609,44, Laos, >50K
36, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
51, Private, Some-college, Widowed, Tech-support, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
35, Private, 11th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,77, Iran, <=50K
31, Private, 11th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
26, Private, Bachelors, Never-married, Sales, Other-relative, Other, Female,0,0,39, South, <=50K
48, Self-emp-inc, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Ecuador, <=50K
33, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Philippines, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Germany, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,15, South, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Thailand, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Cuba, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,50, Guatemala, >50K
21, Private, Some-college, Never-married, Protective-serv, Other-relative, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Columbia, <=50K
64, Self-emp-inc, 7th-8th, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Italy, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,48, Dominican-Republic, <=50K
18, Federal-gov, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,25, El-Salvador, <=50K
27, Private, Bachelors, Widowed, Other-service, Own-child, Other, Female,0,0,40, Trinadad&Tobago, >50K
66, Private, Doctorate, Widowed, Prof-specialty, Wife, Black, Female,7298,0,32, China, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Scotland, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
53, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
30, Local-gov, Preschool, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
33, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,54, Portugal, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
46, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, El-Salvador, <=50K
29, Private, 10th, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Honduras, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Vietnam, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,7298,0,40, Holand-Netherlands, >50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Dominican-Republic, >50K
47, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
55, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, >50K
47, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,1902,50, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, <=50K
64, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, China, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
