21, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,99, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
48, Federal-gov, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1729,45, United-States, >50K
46, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Peru, >50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
31, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
50, Self-emp-not-inc, 10th, Widowed, Prof-specialty, Wife, White, Female,0,0,8, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,3432,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,15, United-States, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
42, Local-gov, HS-grad, Separated, Transport-moving, Unmarried, White, Female,0,0,40, Germany, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, >50K
45, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,60, United-States, >50K
54, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
77, Private, 7th-8th, Divorced, Other-service, Wife, White, Female,0,0,20, Vietnam, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
44, Private, Masters, Widowed, Sales, Wife, Black, Male,770,0,25, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,20, United-States, >50K
42, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, England, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
25, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Separated, Other-service, Own-child, Other, Female,0,0,30, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,2831,0,20, United-States, >50K
47, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,30, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,70, United-States, <=50K
39, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1599,50, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Separated, Sales, Unmarried, Other, Female,0,0,40, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, India, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
58, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,46, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
27, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,30, United-States, <=50K
26, State-gov, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,30, United-States, >50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,40, Honduras, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,2016,40, United-States, >50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
53, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,3325,0,48, United-States, <=50K
27, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,57, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
22, Private, 12th, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,45, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
41, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,12, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Mexico, <=50K
51, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, India, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,55, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
27, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Greece, >50K
61, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
26, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
58, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
47, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
61, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,54, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,45, United-States, >50K
61, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,25, United-States, <=50K
24, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1722,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
37, Private, Bachelors, Divorced, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, Jamaica, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,82, United-States, >50K
36, Local-gov, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1887,35, India, >50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,16, United-States, <=50K
64, State-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, 7th-8th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,45, United-States, >50K
27, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,29, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, South, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Male,7687,0,38, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
19, Federal-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
74, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, >50K
53, Federal-gov, Assoc-acdm, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Philippines, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,48, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Germany, <=50K
57, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
89, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, White, Male,4339,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,1848,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Mexico, <=50K
48, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1848,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, >50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,60, United-States, <=50K
22, Federal-gov, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,73, United-States, <=50K
28, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
29, Private, 5th-6th, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
70, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,2, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,2183,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, 12th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
62, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,2677,0,40, United-States, <=50K
70, State-gov, HS-grad, Widowed, Protective-serv, Unmarried, White, Male,2261,0,40, Puerto-Rico, <=50K
63, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, State-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,3123,0,35, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,70, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
30, Private, 12th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
49, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Poland, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
53, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, >50K
66, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1672,50, United-States, >50K
44, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, 10th, Never-married, Sales, Unmarried, White, Female,0,0,42, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
60, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
27, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
23, Local-gov, Assoc-acdm, Never-married, Tech-support, Wife, White, Female,0,0,8, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Germany, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,25, Greece, <=50K
42, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Thailand, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,4854,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, United-States, >50K
54, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,4386,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,25, United-States, >50K
