33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
30, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4674,0,40, United-States, >50K
37, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,50, Philippines, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
81, Self-emp-not-inc, 11th, Widowed, Sales, Wife, White, Male,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
36, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
30, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
72, Private, Some-college, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,16833,0,40, United-States, >50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
20, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,54, United-States, <=50K
49, Private, 11th, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,42, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1977,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
37, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1887,32, Columbia, <=50K
23, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
56, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Female,5161,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
60, State-gov, 7th-8th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, United-States, >50K
25, Local-gov, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
40, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,70, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Separated, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
72, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2337,50, United-States, >50K
24, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,37, United-States, <=50K
72, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,4628,0,40, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,3140,0,50, United-States, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,22, United-States, <=50K
49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Columbia, >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,74, United-States, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051,0,10, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
32, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,54, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,4648,0,48, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
52, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
59, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,89, United-States, <=50K
31, Private, Prof-school, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,99, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
38, Self-emp-not-inc, 11th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,20, Iran, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, England, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
38, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, White, Male,0,0,54, United-States, >50K
46, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
56, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, England, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,7471,0,30, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
26, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
30, Local-gov, Doctorate, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,318,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, State-gov, Bachelors, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,5198,0,50, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,50, Mexico, <=50K
55, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
31, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
28, Federal-gov, Some-college, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,4386,0,40, United-States, >50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,70, United-States, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Greece, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
31, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
27, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
57, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,54, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Hong, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
77, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
36, Private, 9th, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,99, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, South, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,3103,0,24, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,54, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
30, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2596,45, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,24, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,15, India, <=50K
31, Private, Assoc-acdm, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,29, United-States, <=50K
31, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,4670,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
61, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
54, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Separated, Transport-moving, Unmarried, White, Male,0,1887,40, United-States, >50K
26, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,15, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,3109,0,46, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Germany, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,37, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,35, United-States, >50K
66, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,3, United-States, >50K
39, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Mexico, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Mexico, <=50K
31, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
80, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
63, Local-gov, HS-grad, Widowed, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,3898,0,40, United-States, >50K
27, Private, Assoc-voc, Separated, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
67, Federal-gov, Masters, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,20, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, State-gov, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,5034,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
62, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Male,3777,0,30, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Black, Male,0,0,20, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
40, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
30, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,1902,35, United-States, <=50K
20, Private, 12th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,10, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
36, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
22, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Male,0,0,52, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, <=50K
23, Private, 11th, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
24, State-gov, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, United-States, >50K
37, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, India, <=50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Guatemala, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,65, Mexico, <=50K
42, Federal-gov, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
