44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,70, Ecuador, >50K
54, Federal-gov, 7th-8th, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, >50K
18, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,24, Jamaica, <=50K
67, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,16, England, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1849,45, Trinadad&Tobago, >50K
28, Local-gov, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, Japan, <=50K
22, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,30, Scotland, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,35, France, <=50K
28, Private, Preschool, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Columbia, >50K
28, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, El-Salvador, <=50K
55, Private, 7th-8th, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,38, China, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,46, United-States, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,2383,0,40, Trinadad&Tobago, >50K
52, Self-emp-not-inc, Masters, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,20, China, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,8, Italy, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, El-Salvador, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Hong, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Columbia, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, Black, Male,0,0,75, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Honduras, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,20, France, <=50K
44, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Cambodia, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, South, >50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Poland, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, Greece, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Laos, <=50K
32, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,15, South, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, Vietnam, >50K
35, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,4722,0,40, Germany, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
49, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Female,15024,0,50, United-States, >50K
36, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
47, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,35, Ecuador, <=50K
21, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, <=50K
62, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,7, Thailand, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
18, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, India, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,4288,0,50, South, >50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7157,0,40, Trinadad&Tobago, >50K
49, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,45, China, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,20, United-States, >50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Italy, <=50K
37, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, <=50K
35, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
31, Private, 1st-4th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,30, Italy, <=50K
75, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,16, United-States, <=50K
21, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,40, Columbia, <=50K
36, Private, Prof-school, Divorced, Prof-specialty, Husband, White, Female,0,0,45, Puerto-Rico, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Poland, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
36, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, Poland, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, Vietnam, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, France, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
65, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,20, Poland, >50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Peru, <=50K
22, Private, Assoc-acdm, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Peru, >50K
51, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, France, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2373,50, Taiwan, >50K
47, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
24, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
28, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Haiti, <=50K
37, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,30, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,75, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
49, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, Nicaragua, <=50K
60, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Japan, >50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,15, Vietnam, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,3025,0,36, Italy, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,24, France, <=50K
48, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Female,2981,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,2453,0,40, Thailand, <=50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, Honduras, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Laos, >50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,2877,0,22, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,1848,50, Germany, <=50K
62, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,38, Cuba, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Japan, <=50K
65, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, England, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Thailand, >50K
46, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Guatemala, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,1887,48, Portugal, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Cambodia, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,10, Scotland, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Puerto-Rico, >50K
31, Private, Bachelors, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Trinadad&Tobago, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,25, Laos, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Honduras, >50K
20, Private, 11th, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Japan, <=50K
56, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Iran, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
55, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Scotland, <=50K
71, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,20, Outlying-US(Guam-USVI-etc), >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, Philippines, <=50K
44, Private, 7th-8th, Separated, Transport-moving, Not-in-family, Black, Female,0,0,15, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Hong, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,597,40, Thailand, <=50K
31, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Haiti, <=50K
22, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
24, Private, Some-college, Divorced, Craft-repair, Own-child, Other, Male,0,0,45, Laos, >50K
20, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,35, Dominican-Republic, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, China, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,20, Scotland, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,45, Dominican-Republic, <=50K
41, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, Guatemala, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, India, >50K
37, Private, 10th, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Poland, <=50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Taiwan, <=50K
21, Local-gov, HS-grad, Never-married, Sales, Own-child, Other, Male,1835,0,60, Japan, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Scotland, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,38, United-States, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, France, <=50K
36, Federal-gov, Masters, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
45, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, Philippines, >50K
23, Private, Assoc-acdm, Widowed, Handlers-cleaners, Not-in-family, White, Female,3890,0,40, Greece, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Poland, <=50K
24, Private, 10th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Canada, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Ireland, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Peru, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,35, Mexico, <=50K
29, Self-emp-not-inc, 1st-4th, Never-married, Sales, Wife, Black, Female,0,0,25, Yugoslavia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ecuador, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
69, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2304,40, Honduras, >50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
56, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, Ecuador, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
50, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Male,4069,0,40, Trinadad&Tobago, >50K
22, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,12, Puerto-Rico, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
47, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,32, Yugoslavia, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,36, Mexico, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, Cambodia, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,7298,0,40, Ecuador, >50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Italy, <=50K
27, Private, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,3937,0,40, United-States, <=50K
35, Local-gov, Bachelors, Never-married, Sales, Unmarried, Black, Male,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
18, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Germany, >50K
23, Private, Prof-school, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Cambodia, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Private, 10th, Divorced, Sales, Unmarried, Other, Male,0,0,45, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,2426,0,50, England, >50K
45, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
40, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, >50K
64, Private, Masters, Divorced, Sales, Not-in-family, Black, Male,0,0,35, Hong, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,14056,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
54, Local-gov, Doctorate, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,41, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Puerto-Rico, >50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
19, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,4477,0,40, Yugoslavia, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Greece, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,16, Ireland, <=50K
76, Self-emp-not-inc, Some-college, Widowed, Other-service, Wife, Asian-Pac-Islander, Male,0,0,12, Nicaragua, <=50K
31, Private, HS-grad, Never-married, Priv-house-serv, Wife, White, Male,0,0,12, El-Salvador, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
46, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,2846,0,40, Vietnam, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Iran, <=50K
26, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
32, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, China, <=50K
43, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Germany, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,3103,0,45, Germany, >50K
40, Private, 7th-8th, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Haiti, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,70, Laos, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,2335,0,40, Mexico, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,52, Trinadad&Tobago, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
24, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,1521,0,40, El-Salvador, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,35, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Vietnam, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, Honduras, >50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
57, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Taiwan, <=50K
39, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Portugal, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, China, <=50K
55, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Poland, <=50K
