19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
21, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,25, Puerto-Rico, <=50K
29, Private, Some-college, Married-spouse-absent, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, South, <=50K
30, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,30, Haiti, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
38, Private, 10th, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
49, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,48, Mexico, >50K
25, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
31, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Nicaragua, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Mexico, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
67, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,4596,0,25, Japan, <=50K
22, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Husband, Other, Female,0,0,60, Cuba, >50K
35, Private, Masters, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,65, France, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,38, Peru, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,70, Cuba, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,2894,0,45, Ireland, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Jamaica, >50K
77, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,20, Honduras, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Laos, >50K
24, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Puerto-Rico, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Hungary, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Poland, <=50K
18, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,25, United-States, <=50K
60, Private, Assoc-acdm, Widowed, Protective-serv, Wife, Black, Female,0,0,16, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
29, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,42, Yugoslavia, <=50K
23, Private, Bachelors, Never-married, Sales, Other-relative, Black, Female,0,0,40, Puerto-Rico, <=50K
56, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Mexico, >50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, Haiti, >50K
24, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,44, United-States, <=50K
53, Private, 5th-6th, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Yugoslavia, >50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
19, Private, 10th, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, France, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1902,48, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Haiti, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Guatemala, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,84, Guatemala, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,98464,0,50, Puerto-Rico, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, Iran, >50K
34, Federal-gov, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,32, Scotland, <=50K
63, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, Puerto-Rico, <=50K
22, Private, 10th, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, England, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Jamaica, <=50K
43, Local-gov, Bachelors, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Peru, >50K
48, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
27, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Greece, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,65, Honduras, <=50K
27, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
49, Private, HS-grad, Divorced, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,60, Ecuador, <=50K
24, Private, 10th, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, France, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,30, Cuba, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Philippines, <=50K
30, Private, 1st-4th, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, Thailand, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,38, England, >50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Greece, <=50K
47, Private, Prof-school, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,35, India, <=50K
49, Local-gov, Bachelors, Divorced, Other-service, Husband, Other, Female,0,0,37, Cambodia, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,5982,0,40, Trinadad&Tobago, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
64, Private, 10th, Widowed, Other-service, Unmarried, Black, Female,0,0,24, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Hungary, <=50K
30, Self-emp-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Greece, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,6607,0,50, Puerto-Rico, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,80, Ireland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Peru, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, Yugoslavia, >50K
61, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
47, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Japan, >50K
20, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, China, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Masters, Divorced, Transport-moving, Husband, Black, Male,0,1977,54, Poland, >50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
18, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,1587,11, Laos, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,84, Philippines, <=50K
29, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,4396,0,40, Hungary, >50K
81, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, Philippines, <=50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Hong, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,25, Mexico, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,1902,40, Philippines, <=50K
53, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, France, >50K
46, Private, 5th-6th, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Husband, Other, Female,99999,0,40, Hungary, >50K
42, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Haiti, <=50K
35, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, China, <=50K
44, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Divorced, Protective-serv, Wife, Black, Female,0,0,40, Greece, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Guatemala, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,46, Portugal, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,39, South, <=50K
42, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, India, >50K
24, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,3103,0,38, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
36, Local-gov, HS-grad, Never-married, Craft-repair, Wife, Black, Female,0,0,35, Poland, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,54, Ecuador, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,74, Japan, >50K
22, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, Trinadad&Tobago, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
35, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,16, South, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,2904,0,48, Honduras, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,60, Cambodia, <=50K
38, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
45, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,2889,0,35, Jamaica, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
42, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
29, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, France, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
29, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Canada, <=50K
41, Private, Some-college, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,4641,0,40, Thailand, <=50K
49, State-gov, Bachelors, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Laos, >50K
25, State-gov, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Scotland, <=50K
56, Private, Bachelors, Divorced, Farming-fishing, Husband, Other, Male,7090,0,40, Columbia, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Japan, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Ecuador, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Philippines, <=50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Male,0,0,25, Ireland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
57, Private, Masters, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,2194,0,40, Thailand, >50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Iran, <=50K
47, Private, 5th-6th, Divorced, Prof-specialty, Husband, Other, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Columbia, <=50K
53, Private, 10th, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Jamaica, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Dominican-Republic, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,7687,0,20, Ecuador, >50K
32, Self-emp-not-inc, Masters, Divorced, Protective-serv, Husband, Other, Female,0,0,48, Dominican-Republic, >50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1928,40, Thailand, <=50K
43, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,918,0,40, Vietnam, <=50K
65, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
36, Private, 11th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1902,20, Italy, <=50K
43, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,30, Haiti, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, England, >50K
27, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,35, Peru, <=50K
73, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,25649,0,60, Trinadad&Tobago, >50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,32, El-Salvador, <=50K
24, Private, Prof-school, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,35, Ireland, <=50K
71, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,15, Thailand, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,50, El-Salvador, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, China, <=50K
34, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,5178,0,50, Japan, >50K
25, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,4453,0,37, Taiwan, <=50K
21, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,12, Taiwan, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Honduras, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Peru, >50K
50, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,7298,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,45, England, >50K
46, Self-emp-not-inc, 10th, Divorced, Craft-repair, Husband, White, Female,0,0,48, Puerto-Rico, <=50K
37, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Poland, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Taiwan, <=50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
37, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
51, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,5178,0,60, Taiwan, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,65, Taiwan, <=50K
52, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, Cambodia, >50K
46, Private, Some-college, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,38, South, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Yugoslavia, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
36, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,30, Taiwan, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Greece, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,10, Puerto-Rico, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, Mexico, <=50K
21, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Greece, <=50K
53, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,40, Cambodia, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, Japan, >50K
51, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Prof-school, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, Nicaragua, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, Cuba, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Scotland, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,20, Trinadad&Tobago, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,15, France, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,15024,0,35, United-States, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,50, England, >50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,48, Ecuador, <=50K
