21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
23, Local-gov, HS-grad, Married-spouse-absent, Sales, Own-child, Asian-Pac-Islander, Male,0,0,45, Taiwan, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,25, South, <=50K
60, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Dominican-Republic, >50K
24, Local-gov, 10th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Portugal, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
24, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
42, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2415,60, Ireland, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,72, Holand-Netherlands, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
32, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,1684,40, Vietnam, >50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Greece, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,54, Hong, <=50K
51, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
47, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
52, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,1713,36, Hungary, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
39, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cambodia, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Greece, >50K
50, Local-gov, Preschool, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Holand-Netherlands, <=50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,45, Philippines, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
70, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Japan, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hong, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,20, Peru, >50K
57, Local-gov, Assoc-voc, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Without-pay, Masters, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,1740,40, Thailand, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hong, >50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Peru, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,50, Vietnam, <=50K
46, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,40, Haiti, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
31, Private, 9th, Never-married, Other-service, Unmarried, Black, Female,0,0,40, India, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, Canada, <=50K
41, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Philippines, >50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Ireland, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, South, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, >50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,9728,0,50, Taiwan, <=50K
31, Private, Prof-school, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
43, Local-gov, Masters, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,60, Laos, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,7298,0,38, Japan, >50K
50, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,45, Columbia, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, Columbia, >50K
38, Self-emp-not-inc, Doctorate, Divorced, Transport-moving, Not-in-family, White, Male,0,0,81, Columbia, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Peru, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
33, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,30, India, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,62, China, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Ireland, <=50K
19, Private, 11th, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, South, <=50K
35, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Japan, <=50K
32, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,65, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,35, Canada, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Germany, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, Greece, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,50, Scotland, <=50K
36, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Greece, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Poland, >50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, Cuba, >50K
53, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Greece, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Nicaragua, <=50K
45, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
68, Private, 10th, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Iran, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, Hong, <=50K
57, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Japan, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
34, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Vietnam, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Puerto-Rico, >50K
57, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K
47, Private, Bachelors, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, >50K
42, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,16, Puerto-Rico, <=50K
38, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40, Taiwan, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, >50K
32, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,45, Jamaica, <=50K
57, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, Honduras, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
67, Private, Some-college, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,30, Jamaica, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,20, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, France, <=50K
44, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, Guatemala, >50K
54, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Holand-Netherlands, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, Iran, >50K
46, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
24, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
37, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,54, Laos, <=50K
54, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,7, Germany, <=50K
39, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
39, Private, 10th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,767,35, Haiti, <=50K
35, Self-emp-inc, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
56, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Italy, <=50K
63, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Peru, <=50K
24, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
21, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,7, Italy, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,1584,40, Ireland, <=50K
24, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, Cuba, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
32, Local-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Thailand, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, <=50K
26, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Columbia, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,5116,0,40, Canada, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Portugal, >50K
65, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Other, Female,0,0,40, Honduras, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
33, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,35, Scotland, <=50K
64, Private, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,20, Ecuador, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
66, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,50, Dominican-Republic, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
28, Private, Masters, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,35, France, <=50K
53, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Jamaica, <=50K
62, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Poland, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
25, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,54, Poland, >50K
26, Private, Assoc-acdm, Divorced, Other-service, Own-child, Black, Female,0,0,20, Taiwan, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Poland, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, Thailand, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,24, Ecuador, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,6688,0,35, Puerto-Rico, >50K
38, State-gov, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, South, <=50K
26, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, England, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Tech-support, Unmarried, Black, Female,0,0,50, Trinadad&Tobago, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Ireland, <=50K
30, Self-emp-not-inc, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,45, Philippines, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Portugal, >50K
43, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
47, Self-emp-not-inc, Prof-school, Never-married, Sales, Not-in-family, Other, Male,99999,0,40, Haiti, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Poland, >50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,1602,16, Outlying-US(Guam-USVI-etc), >50K
54, Private, Some-college, Separated, Exec-managerial, Not-in-family, Other, Male,0,0,40, Poland, <=50K
24, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
36, Private, 9th, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,45, Ireland, <=50K
30, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Hungary, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,45, Cuba, <=50K
68, Self-emp-inc, HS-grad, Divorced, Sales, Husband, Black, Male,1075,0,20, Holand-Netherlands, <=50K
51, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
38, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,10, Peru, <=50K
22, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, Canada, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,65, Columbia, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Germany, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,2223,40, Portugal, >50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Portugal, <=50K
42, Private, 10th, Never-married, Prof-specialty, Unmarried, Black, Female,3348,0,40, Puerto-Rico, <=50K
21, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, <=50K
37, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Other, Female,5013,0,35, Taiwan, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, England, >50K
25, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, 9th, Widowed, Other-service, Unmarried, Other, Female,0,0,36, Cuba, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Cuba, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,35, Hong, >50K
28, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, Ecuador, <=50K
44, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, >50K
41, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Haiti, >50K
27, Private, Masters, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Thailand, >50K
69, Private, Bachelors, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Dominican-Republic, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,52, China, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,54, Ireland, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1569,45, England, >50K
48, Self-emp-not-inc, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, Thailand, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Wife, Other, Male,0,0,50, Scotland, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
23, Private, 9th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,37, Scotland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,97, Columbia, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, <=50K
51, Local-gov, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,45, Laos, <=50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Peru, <=50K
42, Private, HS-grad, Widowed, Tech-support, Not-in-family, Other, Female,0,0,40, Japan, <=50K
47, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Portugal, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, Canada, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Germany, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Japan, >50K
