28, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Hong, <=50K
42, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Greece, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3161,0,43, Ireland, >50K
40, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, South, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cuba, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
40, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,45, China, <=50K
39, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Self-emp-inc, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 10th, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
66, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,60, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,2455,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
29, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,54, Trinadad&Tobago, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, State-gov, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,4, United-States, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,42, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,14, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,3293,0,40, Jamaica, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
52, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,1902,52, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
23, Private, Masters, Never-married, Machine-op-inspct, Husband, White, Female,0,0,48, United-States, <=50K
48, Private, Some-college, Separated, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
72, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Nicaragua, <=50K
61, Private, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
24, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, Masters, Never-married, Other-service, Husband, Other, Male,0,0,40, Guatemala, <=50K
25, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,70, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,30, Mexico, <=50K
49, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, South, >50K
21, Private, Prof-school, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
29, Private, Masters, Divorced, Other-service, Husband, White, Female,0,1894,50, China, >50K
28, Private, 11th, Never-married, Transport-moving, Husband, White, Female,0,0,50, Poland, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, South, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Greece, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,1887,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Taiwan, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Greece, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,36, United-States, <=50K
20, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,32, Canada, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Prof-school, Divorced, Machine-op-inspct, Husband, White, Male,7298,0,46, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,54, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,42, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Wife, Other, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1887,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
32, Private, 10th, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,35, China, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,5256,0,50, United-States, >50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-AF-spouse, Farming-fishing, Husband, Black, Male,3922,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
58, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
51, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,50, Italy, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
30, Federal-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,35, China, <=50K
35, Private, Bachelors, Divorced, Sales, Husband, Black, Female,0,0,50, Japan, <=50K
61, Private, HS-grad, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Wife, White, Female,0,0,40, Vietnam, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,12, United-States, <=50K
64, Local-gov, Masters, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
61, Local-gov, 5th-6th, Divorced, Protective-serv, Other-relative, Other, Female,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,1720,0,40, United-States, >50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,30, United-States, <=50K
51, Local-gov, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Protective-serv, Other-relative, Black, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,60, England, >50K
23, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,43, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,24, Nicaragua, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,56, United-States, <=50K
20, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
30, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
71, Private, Some-college, Widowed, Handlers-cleaners, Unmarried, Black, Female,0,0,10, United-States, <=50K
40, Local-gov, 10th, Divorced, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, Cuba, >50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
86, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,7, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
30, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,1902,40, Italy, >50K
46, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
56, Private, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
31, Local-gov, Bachelors, Married-spouse-absent, Adm-clerical, Wife, White, Male,0,1902,40, Mexico, <=50K
30, Private, 10th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, Haiti, <=50K
59, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,99999,0,40, China, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
53, Federal-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, Italy, <=50K
30, Private, 10th, Married-civ-spouse, Sales, Wife, Black, Female,1692,0,40, United-States, <=50K
37, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, >50K
32, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,24, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, State-gov, 10th, Divorced, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,80, Iran, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, Mexico, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
29, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
42, Local-gov, 10th, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Puerto-Rico, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
30, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,37, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,1902,81, Nicaragua, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
69, Private, 7th-8th, Widowed, Tech-support, Unmarried, White, Female,0,0,20, China, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
24, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,6, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Never-married, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
67, Local-gov, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Separated, Armed-Forces, Own-child, White, Female,0,0,15, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Portugal, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States, <=50K
62, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,7, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Farming-fishing, Husband, Black, Female,0,0,60, Puerto-Rico, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,80, United-States, <=50K
75, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, China, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,98, Guatemala, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,54, United-States, <=50K
27, Private, Assoc-voc, Never-married, Sales, Other-relative, White, Male,0,0,37, Puerto-Rico, <=50K
63, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,44, United-States, <=50K
30, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,48, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Greece, >50K
26, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Philippines, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, South, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,7298,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,70, Hong, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Germany, <=50K
27, Local-gov, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,27, United-States, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, India, <=50K
65, Local-gov, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, England, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,45, Mexico, <=50K
44, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,48, United-States, >50K
35, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,20, Canada, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,43, United-States, >50K
26, Private, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
44, Private, 11th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
67, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,10, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Sales, Unmarried, Black, Female,0,0,40, England, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,54, United-States, >50K
40, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
21, Private, 7th-8th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
38, State-gov, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,3379,0,35, United-States, >50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,16, Philippines, <=50K
39, Private, Some-college, Separated, Other-service, Husband, White, Female,0,0,25, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Philippines, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,4540,0,40, Cuba, >50K
