37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Cambodia, <=50K
35, Private, 12th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,7687,0,40, Cuba, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,1886,40, El-Salvador, <=50K
53, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Honduras, >50K
43, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
70, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Yugoslavia, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, India, <=50K
17, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, Greece, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,32, Dominican-Republic, <=50K
34, State-gov, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
33, Local-gov, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Separated, Prof-specialty, Husband, Other, Female,0,0,40, United-States, >50K
36, Self-emp-inc, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,3350,0,80, Dominican-Republic, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,55, Portugal, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, France, >50K
35, Local-gov, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
66, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, India, >50K
42, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,70, United-States, <=50K
63, Private, 7th-8th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Iran, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Scotland, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Canada, <=50K
29, Private, HS-grad, Never-married, Sales, Wife, Black, Male,4445,0,50, Taiwan, <=50K
53, Private, Masters, Married-civ-spouse, Tech-support, Wife, Black, Male,0,1977,40, United-States, >50K
35, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,32, Thailand, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, >50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,30, Honduras, <=50K
27, Self-emp-inc, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,50, France, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
35, State-gov, Prof-school, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, South, >50K
48, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Portugal, >50K
59, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, South, <=50K
65, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
25, State-gov, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
32, Private, 12th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Germany, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Portugal, >50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, >50K
43, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Wife, Black, Male,0,0,26, Portugal, >50K
40, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,54, Philippines, <=50K
36, Private, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,15, El-Salvador, >50K
51, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Germany, >50K
48, Private, Some-college, Separated, Machine-op-inspct, Wife, Other, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
56, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,24, Vietnam, >50K
62, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Wife, White, Male,1449,0,5, Laos, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Columbia, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,27, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Dominican-Republic, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,91, Hungary, >50K
34, Private, 12th, Married-civ-spouse, Sales, Wife, Other, Male,0,0,25, United-States, >50K
41, Self-emp-not-inc, 5th-6th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
35, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
26, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,1886,20, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
41, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
21, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,20, Portugal, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,70, Honduras, <=50K
33, Local-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, France, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1886,40, Nicaragua, >50K
29, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,25, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Peru, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
64, Federal-gov, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
24, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
61, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, South, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ireland, <=50K
57, State-gov, 9th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
57, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Peru, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Haiti, <=50K
34, Private, Assoc-acdm, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
58, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,25, Mexico, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,55, India, >50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Cambodia, >50K
58, Private, Bachelors, Separated, Transport-moving, Husband, Other, Female,0,0,40, Italy, >50K
59, Private, Masters, Divorced, Exec-managerial, Not-in-family, Other, Female,8397,0,60, Jamaica, >50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
46, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Taiwan, <=50K
24, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Cambodia, <=50K
31, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Vietnam, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,50, Peru, <=50K
46, Self-emp-inc, Masters, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,56, Philippines, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Philippines, <=50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,16, Jamaica, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Scotland, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Guatemala, >50K
65, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,5320,0,30, Hungary, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, >50K
41, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Haiti, <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,2275,0,40, South, <=50K
29, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,65, United-States, >50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
21, Local-gov, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
47, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Ireland, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
50, State-gov, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Ireland, <=50K
42, Self-emp-not-inc, 7th-8th, Separated, Prof-specialty, Husband, Other, Female,0,0,20, United-States, <=50K
54, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Cambodia, >50K
26, Self-emp-inc, Masters, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, England, >50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Portugal, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Mexico, >50K
36, Private, Assoc-voc, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, Greece, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, France, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Peru, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, >50K
40, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, France, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Thailand, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, France, <=50K
43, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Guatemala, >50K
29, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Laos, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Greece, <=50K
57, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, France, >50K
50, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,55, Yugoslavia, >50K
69, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Cambodia, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Japan, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
59, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
29, State-gov, Assoc-voc, Separated, Handlers-cleaners, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
75, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Husband, Black, Male,0,0,50, Greece, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,1669,20, India, <=50K
31, Federal-gov, Some-college, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Poland, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,45, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, State-gov, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,25, Taiwan, <=50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Thailand, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, Philippines, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, El-Salvador, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Guatemala, <=50K
22, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,14, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1714,40, Peru, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1881,40, China, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,99, Ireland, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Vietnam, >50K
58, Self-emp-inc, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Thailand, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, France, <=50K
37, State-gov, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
24, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,30, Italy, <=50K
25, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,30, Ireland, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Italy, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Iran, >50K
36, Private, Some-college, Never-married, Farming-fishing, Wife, Black, Female,0,0,40, Yugoslavia, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Hong, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Hungary, >50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1739,40, Portugal, >50K
25, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
30, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
51, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,4262,0,45, Honduras, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
50, Private, Masters, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
40, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Haiti, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
18, Private, 11th, Never-married, Farming-fishing, Own-child, Other, Female,0,0,35, Laos, <=50K
59, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Philippines, <=50K
41, Self-emp-not-inc, 7th-8th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Peru, <=50K
62, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
43, Self-emp-not-inc, Some-college, Separated, Transport-moving, Husband, Other, Male,0,0,60, Philippines, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
62, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,70, Cuba, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Honduras, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Nicaragua, >50K
20, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,2378,0,12, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, El-Salvador, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Poland, <=50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Divorced, Other-service, Own-child, Black, Female,0,0,45, Italy, <=50K
31, Private, 10th, Never-married, Other-service, Not-in-family, Other, Female,0,0,65, Philippines, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
54, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,54, Ireland, >50K
22, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Thailand, >50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,70, Greece, >50K
21, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
26, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,18, Columbia, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
27, Private, Assoc-voc, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,12, Yugoslavia, <=50K
42, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, >50K
69, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,3217,0,40, Laos, >50K
54, Private, 9th, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Iran, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,55, Hong, >50K
42, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
68, Self-emp-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,35, Hong, <=50K
38, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,35, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,50, Cuba, <=50K
33, Self-emp-not-inc, Doctorate, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,80, Scotland, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,50, Peru, >50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Portugal, >50K
49, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1902,20, Portugal, >50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
