22, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,72, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
66, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,4429,0,10, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
89, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
41, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3112,0,40, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,2034,40, United-States, <=50K
48, Private, Preschool, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, Germany, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Portugal, <=50K
39, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Canada, <=50K
26, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,25, United-States, <=50K
59, Self-emp-not-inc, 9th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,27, Dominican-Republic, >50K
19, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,17, United-States, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,1392,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, United-States, >50K
42, Local-gov, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,37, United-States, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,50, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
47, Self-emp-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
22, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,2310,50, United-States, >50K
55, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,80, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
41, Without-pay, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
32, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K
37, Private, 12th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
32, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
20, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,2587,0,50, United-States, <=50K
17, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,2495,60, United-States, >50K
25, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
30, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, South, <=50K
50, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,15, United-States, <=50K
30, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,36, United-States, <=50K
45, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,3852,0,46, United-States, <=50K
56, Federal-gov, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Divorced, Farming-fishing, Wife, White, Male,0,0,20, Germany, <=50K
25, Private, HS-grad, Widowed, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,32, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
68, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,27, United-States, >50K
37, Private, Bachelors, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, Mexico, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, <=50K
36, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, >50K
26, Private, Some-college, Divorced, Sales, Unmarried, White, Female,3103,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,58, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1876,40, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,16, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
28, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
20, Private, 5th-6th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Greece, >50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5034,0,40, United-States, <=50K
24, Private, 11th, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,3, United-States, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, 9th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, <=50K
57, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1689,45, United-States, >50K
65, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,25, United-States, <=50K
37, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,23683,0,45, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
22, Self-emp-inc, 10th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,21, United-States, <=50K
26, Federal-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,36, United-States, <=50K
42, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,25, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
35, Self-emp-not-inc, Assoc-acdm, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,80, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,38, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, United-States, >50K
52, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3268,0,50, United-States, <=50K
42, Private, Bachelors, Widowed, Tech-support, Own-child, White, Male,0,1660,50, United-States, <=50K
32, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
63, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc, 9th, Divorced, Exec-managerial, Unmarried, White, Female,0,1878,20, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Bachelors, Widowed, Sales, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,50, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Doctorate, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
47, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Female,0,0,47, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
46, Private, Masters, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,16, United-States, <=50K
46, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Taiwan, <=50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, >50K
25, Private, 1st-4th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4698,0,40, United-States, >50K
68, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Assoc-acdm, Divorced, Exec-managerial, Wife, White, Female,0,1977,40, United-States, <=50K
47, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
53, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,47, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,2584,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
59, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, Bachelors, Widowed, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Husband, White, Male,0,0,15, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, United-States, >50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
73, Self-emp-inc, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Male,0,3013,25, United-States, >50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, Doctorate, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,23, United-States, <=50K
39, Private, Masters, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,46, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
75, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Wife, Black, Male,0,0,50, United-States, >50K
31, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,72, United-States, <=50K
25, Private, 9th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,32, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
36, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1631,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, India, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,1883,60, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
